img_id,dialog,narration,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes,tag,sentiment,subjectivity,emotion,addressee,pos,svo,argument
bp_0_101_0,"hail, cousin",['suddenly...'],"[[112.0, 230.0, 208.0, 304.0], [624.0, 2.0, 816.0, 31.0], [778.0, 36.0, 885.0, 69.0]]","[[5.0, 4.0, 139.0, 31.0]]","[[0.0, 207.0, 106.0, 329.0], [344.0, 24.0, 439.0, 152.0], [779.0, 102.0, 837.0, 170.0]]",GREET,0.0,0.0,"{""neutral"": 0.4409, ""sadness"": 0.2969, ""joy"": 0.1737, ""surprise"": 0.0454, ""anger"": 0.029, ""disgust"": 0.0121, ""fear"": 0.002}",hail,"[{""text"": ""hail"", ""pos"": ""NOUN"", ""dep"": ""ROOT"", ""head"": ""hail""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""hail""}, {""text"": ""cousin"", ""pos"": ""NOUN"", ""dep"": ""appos"", ""head"": ""hail""}]",,The speaker might be upset or afraid because of what happened.
bp_0_101_0,jakarra!,['suddenly...'],"[[112.0, 230.0, 208.0, 304.0], [624.0, 2.0, 816.0, 31.0], [778.0, 36.0, 885.0, 69.0]]","[[5.0, 4.0, 139.0, 31.0]]","[[0.0, 207.0, 106.0, 329.0], [344.0, 24.0, 439.0, 152.0], [779.0, 102.0, 837.0, 170.0]]",NOT_CLASSIFIABLE,0.0,0.0,"{""surprise"": 0.5138, ""joy"": 0.1697, ""anger"": 0.1662, ""neutral"": 0.1023, ""sadness"": 0.0247, ""fear"": 0.0117, ""disgust"": 0.0116}",,"[{""text"": ""jakarra"", ""pos"": ""PROPN"", ""dep"": ""ROOT"", ""head"": ""jakarra""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""jakarra""}]",,The speaker might be upset or afraid because of what happened.
bp_0_101_1,b-but this can't be jakarra --not this repellent creature!!,[],"[[5.0, 4.0, 126.0, 107.0], [140.0, 8.0, 252.0, 90.0], [59.0, 118.0, 224.0, 199.0]]",[],"[[23.0, 268.0, 68.0, 333.0], [260.0, 5.0, 435.0, 402.0], [97.0, 236.0, 141.0, 295.0]]",INFORM,-1.0,1.0,"{""disgust"": 0.3904, ""anger"": 0.2452, ""fear"": 0.1645, ""neutral"": 0.1008, ""surprise"": 0.0485, ""sadness"": 0.0327, ""joy"": 0.0179}",,"[{""text"": ""b"", ""pos"": ""X"", ""dep"": ""meta"", ""head"": ""be""}, {""text"": ""-"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""be""}, {""text"": ""but"", ""pos"": ""CCONJ"", ""dep"": ""cc"", ""head"": ""be""}, {""text"": ""this"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""be""}, {""text"": ""ca"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""be""}, {""text"": ""n't"", ""pos"": ""PART"", ""dep"": ""neg"", ""head"": ""be""}, {""text"": ""be"", ""pos"": ""AUX"", ""dep"": ""ROOT"", ""head"": ""be""}, {""text"": ""jakarra"", ""pos"": ""NOUN"", ""dep"": ""attr"", ""head"": ""be""}, {""text"": ""--not"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head"": ""be""}, {""text"": ""this"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""creature""}, {""text"": ""repellent"", ""pos"": ""NOUN"", ""dep"": ""compound"", ""head"": ""creature""}, {""text"": ""creature"", ""pos"": ""NOUN"", ""dep"": ""attr"", ""head"": ""be""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""be""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""be""}]",,The speaker feels negative because of the situation.
bp_0_101_1,"you see me as vibranium made me, zuni!",[],"[[5.0, 4.0, 126.0, 107.0], [140.0, 8.0, 252.0, 90.0], [59.0, 118.0, 224.0, 199.0]]",[],"[[23.0, 268.0, 68.0, 333.0], [260.0, 5.0, 435.0, 402.0], [97.0, 236.0, 141.0, 295.0]]",INFORM,0.0,0.0,"{""joy"": 0.359, ""surprise"": 0.3538, ""neutral"": 0.1566, ""anger"": 0.0985, ""sadness"": 0.0137, ""disgust"": 0.0118, ""fear"": 0.0066}",you see me as vibranium made me,"[{""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""see""}, {""text"": ""see"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""see""}, {""text"": ""me"", ""pos"": ""PRON"", ""dep"": ""dobj"", ""head"": ""see""}, {""text"": ""as"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""see""}, {""text"": ""vibranium"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""as""}, {""text"": ""made"", ""pos"": ""VERB"", ""dep"": ""ccomp"", ""head"": ""see""}, {""text"": ""me"", ""pos"": ""PRON"", ""dep"": ""dobj"", ""head"": ""made""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""made""}, {""text"": ""zuni"", ""pos"": ""PROPN"", ""dep"": ""npadvmod"", ""head"": ""made""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""see""}]",,The speaker might be upset or afraid because of what happened.
bp_0_101_1,"n'gassi told the truth! you won't stop him with band-aids, doctor!",[],"[[5.0, 4.0, 126.0, 107.0], [140.0, 8.0, 252.0, 90.0], [59.0, 118.0, 224.0, 199.0]]",[],"[[23.0, 268.0, 68.0, 333.0], [260.0, 5.0, 435.0, 402.0], [97.0, 236.0, 141.0, 295.0]]",INFORM,0.0,0.0,"{""anger"": 0.738, ""fear"": 0.1536, ""surprise"": 0.0326, ""joy"": 0.0293, ""neutral"": 0.0249, ""sadness"": 0.0134, ""disgust"": 0.0081}",,"[{""text"": ""n'gassi"", ""pos"": ""PROPN"", ""dep"": ""nsubj"", ""head"": ""told""}, {""text"": ""told"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""told""}, {""text"": ""the"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""truth""}, {""text"": ""truth"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""told""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""told""}, {""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""stop""}, {""text"": ""wo"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""stop""}, {""text"": ""n't"", ""pos"": ""PART"", ""dep"": ""neg"", ""head"": ""stop""}, {""text"": ""stop"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""stop""}, {""text"": ""him"", ""pos"": ""PRON"", ""dep"": ""dobj"", ""head"": ""stop""}, {""text"": ""with"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""stop""}, {""text"": ""band"", ""pos"": ""NOUN"", ""dep"": ""compound"", ""head"": ""aids""}, {""text"": ""-"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""aids""}, {""text"": ""aids"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""with""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""aids""}, {""text"": ""doctor"", ""pos"": ""NOUN"", ""dep"": ""appos"", ""head"": ""aids""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""stop""}]",n'gassi + told(active) + the truth,The speaker might be upset or afraid because of what happened.
bp_0_102_1,wow... some smart alec is projecting hundred of images. my spider webs can't catch what's not real... but how to tell which is the real villain?,[],"[[6.0, 5.0, 460.0, 88.0]]",[],"[[118.0, 76.0, 157.0, 118.0]]",,0.10357142857142856,0.5607142857142857,"{""surprise"": 0.9799, ""neutral"": 0.0076, ""sadness"": 0.0033, ""joy"": 0.0032, ""anger"": 0.0026, ""fear"": 0.002, ""disgust"": 0.0015}",,"[{""text"": ""wow"", ""pos"": ""INTJ"", ""dep"": ""ROOT"", ""head"": ""wow""}, {""text"": ""..."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""wow""}, {""text"": ""some"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""alec""}, {""text"": ""smart"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""alec""}, {""text"": ""alec"", ""pos"": ""PROPN"", ""dep"": ""nsubj"", ""head"": ""projecting""}, {""text"": ""is"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""projecting""}, {""text"": ""projecting"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""projecting""}, {""text"": ""hundred"", ""pos"": ""NUM"", ""dep"": ""dobj"", ""head"": ""projecting""}, {""text"": ""of"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""hundred""}, {""text"": ""images"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""of""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""projecting""}, {""text"": ""my"", ""pos"": ""PRON"", ""dep"": ""poss"", ""head"": ""webs""}, {""text"": ""spider"", ""pos"": ""NOUN"", ""dep"": ""compound"", ""head"": ""webs""}, {""text"": ""webs"", ""pos"": ""NOUN"", ""dep"": ""nsubj"", ""head"": ""catch""}, {""text"": ""ca"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""catch""}, {""text"": ""n't"", ""pos"": ""PART"", ""dep"": ""neg"", ""head"": ""catch""}, {""text"": ""catch"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""catch""}, {""text"": ""what"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""'s""}, {""text"": ""'s"", ""pos"": ""AUX"", ""dep"": ""ccomp"", ""head"": ""catch""}, {""text"": ""not"", ""pos"": ""PART"", ""dep"": ""neg"", ""head"": ""'s""}, {""text"": ""real"", ""pos"": ""ADJ"", ""dep"": ""acomp"", ""head"": ""'s""}, {""text"": ""..."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""catch""}, {""text"": ""but"", ""pos"": ""CCONJ"", ""dep"": ""cc"", ""head"": ""catch""}, {""text"": ""how"", ""pos"": ""SCONJ"", ""dep"": ""advmod"", ""head"": ""tell""}, {""text"": ""to"", ""pos"": ""PART"", ""dep"": ""aux"", ""head"": ""tell""}, {""text"": ""tell"", ""pos"": ""VERB"", ""dep"": ""conj"", ""head"": ""catch""}, {""text"": ""which"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""is""}, {""text"": ""is"", ""pos"": ""AUX"", ""dep"": ""ccomp"", ""head"": ""tell""}, {""text"": ""the"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""villain""}, {""text"": ""real"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""villain""}, {""text"": ""villain"", ""pos"": ""NOUN"", ""dep"": ""attr"", ""head"": ""is""}, {""text"": ""?"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""catch""}]",alec + projecting(active) + hundred of images,The speaker might be upset or afraid because of what happened.
bp_0_104_3,i'd still be airborne and in sight of wakanda territory if i hadn't chanced upon this spoiler!,['*last issue-- jack.'],"[[2.0, 6.0, 232.0, 98.0], [274.0, 12.0, 420.0, 117.0]]","[[117.0, 403.0, 342.0, 433.0]]","[[138.0, 147.0, 202.0, 229.0], [141.0, 148.0, 202.0, 227.0]]",INFORM,0.0,0.0,"{""surprise"": 0.5409, ""fear"": 0.1452, ""joy"": 0.1132, ""neutral"": 0.0913, ""anger"": 0.0688, ""sadness"": 0.0374, ""disgust"": 0.0032}",,"[{""text"": ""i"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""be""}, {""text"": ""'d"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""be""}, {""text"": ""still"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""be""}, {""text"": ""be"", ""pos"": ""AUX"", ""dep"": ""ROOT"", ""head"": ""be""}, {""text"": ""airborne"", ""pos"": ""ADJ"", ""dep"": ""acomp"", ""head"": ""be""}, {""text"": ""and"", ""pos"": ""CCONJ"", ""dep"": ""cc"", ""head"": ""airborne""}, {""text"": ""in"", ""pos"": ""ADP"", ""dep"": ""conj"", ""head"": ""airborne""}, {""text"": ""sight"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""in""}, {""text"": ""of"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""sight""}, {""text"": ""wakanda"", ""pos"": ""ADJ"", ""dep"": ""compound"", ""head"": ""territory""}, {""text"": ""territory"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""of""}, {""text"": ""if"", ""pos"": ""SCONJ"", ""dep"": ""mark"", ""head"": ""chanced""}, {""text"": ""i"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""chanced""}, {""text"": ""had"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""chanced""}, {""text"": ""n't"", ""pos"": ""PART"", ""dep"": ""neg"", ""head"": ""chanced""}, {""text"": ""chanced"", ""pos"": ""VERB"", ""dep"": ""advcl"", ""head"": ""be""}, {""text"": ""upon"", ""pos"": ""SCONJ"", ""dep"": ""prep"", ""head"": ""chanced""}, {""text"": ""this"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""spoiler""}, {""text"": ""spoiler"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""upon""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""be""}]",,The speaker might be upset or afraid because of what happened.
bp_0_104_3,he caused the wreck of my helicopter!*,['*last issue-- jack.'],"[[2.0, 6.0, 232.0, 98.0], [274.0, 12.0, 420.0, 117.0]]","[[117.0, 403.0, 342.0, 433.0]]","[[138.0, 147.0, 202.0, 229.0], [141.0, 148.0, 202.0, 227.0]]",INFORM,0.0,0.0,"{""anger"": 0.6365, ""surprise"": 0.1064, ""fear"": 0.0972, ""sadness"": 0.0731, ""disgust"": 0.0514, ""neutral"": 0.0257, ""joy"": 0.0097}",,"[{""text"": ""he"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""caused""}, {""text"": ""caused"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""caused""}, {""text"": ""the"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""wreck""}, {""text"": ""wreck"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""caused""}, {""text"": ""of"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""wreck""}, {""text"": ""my"", ""pos"": ""PRON"", ""dep"": ""poss"", ""head"": ""helicopter""}, {""text"": ""helicopter"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""of""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""caused""}, {""text"": ""*"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""caused""}]",he + caused(active) + the wreck of my helicopter,The speaker might be upset or afraid because of what happened.
bp_0_105_1,"yet, who will fight harder for his life than the wakandan warrior...though his body is taken from him cell by cell, his spirit yields no ground to the demons of darkness!",[],"[[27.0, 5.0, 420.0, 90.0]]",[],"[[114.0, 120.0, 254.0, 246.0]]",,-0.125,0.0,"{""fear"": 0.3364, ""sadness"": 0.2871, ""anger"": 0.1672, ""neutral"": 0.1024, ""disgust"": 0.0512, ""surprise"": 0.0436, ""joy"": 0.0122}",yet,"[{""text"": ""yet"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""fight""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""fight""}, {""text"": ""who"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""fight""}, {""text"": ""will"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""fight""}, {""text"": ""fight"", ""pos"": ""VERB"", ""dep"": ""ccomp"", ""head"": ""yields""}, {""text"": ""harder"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""fight""}, {""text"": ""for"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""fight""}, {""text"": ""his"", ""pos"": ""PRON"", ""dep"": ""poss"", ""head"": ""life""}, {""text"": ""life"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""for""}, {""text"": ""than"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""fight""}, {""text"": ""the"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""warrior""}, {""text"": ""wakandan"", ""pos"": ""PROPN"", ""dep"": ""compound"", ""head"": ""warrior""}, {""text"": ""warrior"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""than""}, {""text"": ""..."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""fight""}, {""text"": ""though"", ""pos"": ""SCONJ"", ""dep"": ""mark"", ""head"": ""taken""}, {""text"": ""his"", ""pos"": ""PRON"", ""dep"": ""poss"", ""head"": ""body""}, {""text"": ""body"", ""pos"": ""NOUN"", ""dep"": ""nsubjpass"", ""head"": ""taken""}, {""text"": ""is"", ""pos"": ""AUX"", ""dep"": ""auxpass"", ""head"": ""taken""}, {""text"": ""taken"", ""pos"": ""VERB"", ""dep"": ""advcl"", ""head"": ""yields""}, {""text"": ""from"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""taken""}, {""text"": ""him"", ""pos"": ""PRON"", ""dep"": ""compound"", ""head"": ""cell""}, {""text"": ""cell"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""from""}, {""text"": ""by"", ""pos"": ""ADP"", ""dep"": ""agent"", ""head"": ""taken""}, {""text"": ""cell"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""by""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""yields""}, {""text"": ""his"", ""pos"": ""PRON"", ""dep"": ""poss"", ""head"": ""spirit""}, {""text"": ""spirit"", ""pos"": ""NOUN"", ""dep"": ""nsubj"", ""head"": ""yields""}, {""text"": ""yields"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""yields""}, {""text"": ""no"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""ground""}, {""text"": ""ground"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""yields""}, {""text"": ""to"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""yields""}, {""text"": ""the"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""demons""}, {""text"": ""demons"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""to""}, {""text"": ""of"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""demons""}, {""text"": ""darkness"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""of""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""yields""}]",spirit + yields(active) + no ground,The speaker feels negative because of the situation.
bp_0_107_4,don't scoff at a clown until you catch his entire act!,[],"[[3.0, 5.0, 160.0, 110.0], [196.0, 10.0, 432.0, 102.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [256.0, 200.0, 393.0, 304.0]]",INFORM,0.0,0.625,"{""anger"": 0.8809, ""disgust"": 0.0882, ""fear"": 0.0126, ""neutral"": 0.0066, ""surprise"": 0.0053, ""sadness"": 0.0035, ""joy"": 0.0029}",,"[{""text"": ""do"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""scoff""}, {""text"": ""n't"", ""pos"": ""PART"", ""dep"": ""neg"", ""head"": ""scoff""}, {""text"": ""scoff"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""scoff""}, {""text"": ""at"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""scoff""}, {""text"": ""a"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""clown""}, {""text"": ""clown"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""at""}, {""text"": ""until"", ""pos"": ""SCONJ"", ""dep"": ""mark"", ""head"": ""catch""}, {""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""catch""}, {""text"": ""catch"", ""pos"": ""VERB"", ""dep"": ""advcl"", ""head"": ""scoff""}, {""text"": ""his"", ""pos"": ""PRON"", ""dep"": ""poss"", ""head"": ""act""}, {""text"": ""entire"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""act""}, {""text"": ""act"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""catch""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""scoff""}]",,The speaker might be upset or afraid because of what happened.
bp_0_107_4,devious dog! i'll crush you and that device to pulp!,[],"[[3.0, 5.0, 160.0, 110.0], [196.0, 10.0, 432.0, 102.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [256.0, 200.0, 393.0, 304.0]]",,0.0,0.0,"{""anger"": 0.8788, ""fear"": 0.0664, ""disgust"": 0.0308, ""sadness"": 0.0087, ""surprise"": 0.0057, ""neutral"": 0.0056, ""joy"": 0.004}",,"[{""text"": ""devious"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""dog""}, {""text"": ""dog"", ""pos"": ""NOUN"", ""dep"": ""ROOT"", ""head"": ""dog""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""dog""}, {""text"": ""i"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""crush""}, {""text"": ""'ll"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""crush""}, {""text"": ""crush"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""crush""}, {""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""dobj"", ""head"": ""crush""}, {""text"": ""and"", ""pos"": ""CCONJ"", ""dep"": ""cc"", ""head"": ""you""}, {""text"": ""that"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""device""}, {""text"": ""device"", ""pos"": ""NOUN"", ""dep"": ""conj"", ""head"": ""you""}, {""text"": ""to"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""crush""}, {""text"": ""pulp"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""to""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""crush""}]",i + crush(active) + you and that device,The speaker might be upset or afraid because of what happened.
bp_0_108_3,"death will be swift, zuni! that disguise can neither hide you nor spare you!",[],"[[5.0, 3.0, 154.0, 107.0], [174.0, 2.0, 294.0, 88.0], [299.0, 1.0, 429.0, 93.0]]",[],"[[24.0, 107.0, 107.0, 187.0], [214.0, 85.0, 269.0, 143.0], [333.0, 80.0, 419.0, 147.0]]",,0.0,0.0,"{""fear"": 0.5462, ""anger"": 0.189, ""neutral"": 0.0911, ""sadness"": 0.0868, ""surprise"": 0.0713, ""disgust"": 0.0082, ""joy"": 0.0074}",death will be swift,"[{""text"": ""death"", ""pos"": ""NOUN"", ""dep"": ""nsubj"", ""head"": ""be""}, {""text"": ""will"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""be""}, {""text"": ""be"", ""pos"": ""AUX"", ""dep"": ""ROOT"", ""head"": ""be""}, {""text"": ""swift"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""zuni""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""swift""}, {""text"": ""zuni"", ""pos"": ""PROPN"", ""dep"": ""attr"", ""head"": ""be""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""be""}, {""text"": ""that"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""disguise""}, {""text"": ""disguise"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""disguise""}, {""text"": ""can"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""hide""}, {""text"": ""neither"", ""pos"": ""CCONJ"", ""dep"": ""preconj"", ""head"": ""hide""}, {""text"": ""hide"", ""pos"": ""VERB"", ""dep"": ""ccomp"", ""head"": ""disguise""}, {""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""dobj"", ""head"": ""hide""}, {""text"": ""nor"", ""pos"": ""CCONJ"", ""dep"": ""cc"", ""head"": ""hide""}, {""text"": ""spare"", ""pos"": ""VERB"", ""dep"": ""conj"", ""head"": ""hide""}, {""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""dobj"", ""head"": ""spare""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""hide""}]",that + disguise(active) + can neither hide you nor spare you !,The speaker might be upset or afraid because of what happened.
bp_0_108_3,"keep him at bay, cousin! i'm almost ready!",[],"[[5.0, 3.0, 154.0, 107.0], [174.0, 2.0, 294.0, 88.0], [299.0, 1.0, 429.0, 93.0]]",[],"[[24.0, 107.0, 107.0, 187.0], [214.0, 85.0, 269.0, 143.0], [333.0, 80.0, 419.0, 147.0]]",,0.25,0.5,"{""joy"": 0.6841, ""neutral"": 0.1699, ""surprise"": 0.094, ""anger"": 0.0259, ""sadness"": 0.0196, ""fear"": 0.0034, ""disgust"": 0.0031}",keep him at bay,"[{""text"": ""keep"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""keep""}, {""text"": ""him"", ""pos"": ""PRON"", ""dep"": ""dobj"", ""head"": ""keep""}, {""text"": ""at"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""keep""}, {""text"": ""bay"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""at""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""bay""}, {""text"": ""cousin"", ""pos"": ""NOUN"", ""dep"": ""appos"", ""head"": ""bay""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""keep""}, {""text"": ""i"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""'m""}, {""text"": ""'m"", ""pos"": ""AUX"", ""dep"": ""ROOT"", ""head"": ""'m""}, {""text"": ""almost"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""ready""}, {""text"": ""ready"", ""pos"": ""ADJ"", ""dep"": ""acomp"", ""head"": ""'m""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""'m""}]",,The speaker seems positive or satisfied with the situation.
