img_id,dialog,narration,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes,tag,sentiment,subjectivity
bp_2_249_2,"when?!when, you pathetic fool?",[],"[[3.0, 6.0, 152.0, 58.0], [43.0, 54.0, 158.0, 131.0], [160.0, 5.0, 300.0, 123.0], [116.0, 390.0, 302.0, 471.0]]",[],"[[7.0, 176.0, 74.0, 269.0], [7.0, 175.0, 72.0, 268.0], [137.0, 143.0, 201.0, 242.0], [136.0, 140.0, 199.0, 239.0]]",,-1.0,1.0
bp_2_249_2,t'chaka handed you the rule when you were a child!,[],"[[3.0, 6.0, 152.0, 58.0], [43.0, 54.0, 158.0, 131.0], [160.0, 5.0, 300.0, 123.0], [116.0, 390.0, 302.0, 471.0]]",[],"[[7.0, 176.0, 74.0, 269.0], [7.0, 175.0, 72.0, 268.0], [137.0, 143.0, 201.0, 242.0], [136.0, 140.0, 199.0, 239.0]]",INFORM,0.0,0.0
bp_2_249_2,my father was murdered--butchered before my eyes..something you obviously will never understand--,[],"[[3.0, 6.0, 152.0, 58.0], [43.0, 54.0, 158.0, 131.0], [160.0, 5.0, 300.0, 123.0], [116.0, 390.0, 302.0, 471.0]]",[],"[[7.0, 176.0, 74.0, 269.0], [7.0, 175.0, 72.0, 268.0], [137.0, 143.0, 201.0, 242.0], [136.0, 140.0, 199.0, 239.0]]",,0.0,0.5
bp_2_249_2,--any more than you'd comprehend my love for you-- and your mother--!!,[],"[[3.0, 6.0, 152.0, 58.0], [43.0, 54.0, 158.0, 131.0], [160.0, 5.0, 300.0, 123.0], [116.0, 390.0, 302.0, 471.0]]",[],"[[7.0, 176.0, 74.0, 269.0], [7.0, 175.0, 72.0, 268.0], [137.0, 143.0, 201.0, 242.0], [136.0, 140.0, 199.0, 239.0]]",INFORM,0.640625,0.55
bp_2_249_3,--?!?,[],"[[167.0, 97.0, 235.0, 131.0]]",[],"[[251.0, 144.0, 303.0, 239.0]]",NOT_CLASSIFIABLE,0.0,0.0
bp_2_250_0,th-thank the all-father you've come...,[],"[[73.0, 20.0, 221.0, 79.0]]",[],"[[25.0, 251.0, 161.0, 433.0]]",THANK,0.0,0.0
bp_2_251_4,"low profile,"" monica?",[],"[[55.0, 3.0, 171.0, 44.0], [109.0, 38.0, 209.0, 87.0], [193.0, 7.0, 324.0, 78.0], [5.0, 375.0, 114.0, 446.0]]",[],"[[287.0, 140.0, 324.0, 175.0], [285.0, 139.0, 325.0, 174.0], [287.0, 139.0, 324.0, 173.0], [-1.0, -1.0, -1.0, -1.0]]",YES-NO_QUESTION,0.0,0.3
bp_2_251_4,low profile...?,[],"[[55.0, 3.0, 171.0, 44.0], [109.0, 38.0, 209.0, 87.0], [193.0, 7.0, 324.0, 78.0], [5.0, 375.0, 114.0, 446.0]]",[],"[[287.0, 140.0, 324.0, 175.0], [285.0, 139.0, 325.0, 174.0], [287.0, 139.0, 324.0, 173.0], [-1.0, -1.0, -1.0, -1.0]]",YES-NO_QUESTION,0.0,0.3
bp_2_251_4,"may i present exhibit ""a""--?",[],"[[55.0, 3.0, 171.0, 44.0], [109.0, 38.0, 209.0, 87.0], [193.0, 7.0, 324.0, 78.0], [5.0, 375.0, 114.0, 446.0]]",[],"[[287.0, 140.0, 324.0, 175.0], [285.0, 139.0, 325.0, 174.0], [287.0, 139.0, 324.0, 173.0], [-1.0, -1.0, -1.0, -1.0]]",YES-NO_QUESTION,0.0,0.0
bp_2_251_4,"can't wait to hear this one, sundance.",[],"[[55.0, 3.0, 171.0, 44.0], [109.0, 38.0, 209.0, 87.0], [193.0, 7.0, 324.0, 78.0], [5.0, 375.0, 114.0, 446.0]]",[],"[[287.0, 140.0, 324.0, 175.0], [285.0, 139.0, 325.0, 174.0], [287.0, 139.0, 324.0, 173.0], [-1.0, -1.0, -1.0, -1.0]]",INFORM,0.0,0.0
bp_2_252_2,and just who the hell do you think you are?!,[],"[[22.0, 339.0, 148.0, 393.0], [5.0, 3.0, 100.0, 68.0], [289.0, 94.0, 431.0, 201.0]]",[],"[[80.0, 91.0, 174.0, 146.0], [79.0, 93.0, 148.0, 139.0], [-1.0, -1.0, -1.0, -1.0]]",WHY_QUESTION,0.0,0.0
bp_2_252_2,heyyy!,[],"[[22.0, 339.0, 148.0, 393.0], [5.0, 3.0, 100.0, 68.0], [289.0, 94.0, 431.0, 201.0]]",[],"[[80.0, 91.0, 174.0, 146.0], [79.0, 93.0, 148.0, 139.0], [-1.0, -1.0, -1.0, -1.0]]",BACKCHANNEL,0.0,0.0
bp_2_252_2,"i'm a-talkin' t'yew, sundance! or is ya deaf as well as stupid?!",[],"[[22.0, 339.0, 148.0, 393.0], [5.0, 3.0, 100.0, 68.0], [289.0, 94.0, 431.0, 201.0]]",[],"[[80.0, 91.0, 174.0, 146.0], [79.0, 93.0, 148.0, 139.0], [-1.0, -1.0, -1.0, -1.0]]",,-0.9999999999999999,1.0
bp_2_253_3,"i got enuff of your worthless markers to build a barn, sundance!",[],"[[7.0, 4.0, 158.0, 67.0], [118.0, 54.0, 234.0, 120.0], [198.0, 0.0, 351.0, 67.0], [263.0, 72.0, 332.0, 93.0], [326.0, 74.0, 435.0, 126.0], [218.0, 390.0, 359.0, 442.0]]",[],"[[63.0, 136.0, 213.0, 281.0], [62.0, 137.0, 212.0, 278.0], [292.0, 141.0, 441.0, 305.0], [63.0, 137.0, 211.0, 278.0], [291.0, 141.0, 440.0, 304.0], [63.0, 139.0, 212.0, 278.0]]",INFORM,-1.0,0.9
bp_2_253_3,and none of 'em cover what you did with my wife.,[],"[[7.0, 4.0, 158.0, 67.0], [118.0, 54.0, 234.0, 120.0], [198.0, 0.0, 351.0, 67.0], [263.0, 72.0, 332.0, 93.0], [326.0, 74.0, 435.0, 126.0], [218.0, 390.0, 359.0, 442.0]]",[],"[[63.0, 136.0, 213.0, 281.0], [62.0, 137.0, 212.0, 278.0], [292.0, 141.0, 441.0, 305.0], [63.0, 137.0, 211.0, 278.0], [291.0, 141.0, 440.0, 304.0], [63.0, 139.0, 212.0, 278.0]]",INFORM,0.0,0.0
bp_2_253_3,wife?!whoa-- what wife?!i don't know any wife!Officer--,[],"[[7.0, 4.0, 158.0, 67.0], [118.0, 54.0, 234.0, 120.0], [198.0, 0.0, 351.0, 67.0], [263.0, 72.0, 332.0, 93.0], [326.0, 74.0, 435.0, 126.0], [218.0, 390.0, 359.0, 442.0]]",[],"[[63.0, 136.0, 213.0, 281.0], [62.0, 137.0, 212.0, 278.0], [292.0, 141.0, 441.0, 305.0], [63.0, 137.0, 211.0, 278.0], [291.0, 141.0, 440.0, 304.0], [63.0, 139.0, 212.0, 278.0]]",,0.0,0.0
bp_2_253_3,sheriff.,[],"[[7.0, 4.0, 158.0, 67.0], [118.0, 54.0, 234.0, 120.0], [198.0, 0.0, 351.0, 67.0], [263.0, 72.0, 332.0, 93.0], [326.0, 74.0, 435.0, 126.0], [218.0, 390.0, 359.0, 442.0]]",[],"[[63.0, 136.0, 213.0, 281.0], [62.0, 137.0, 212.0, 278.0], [292.0, 141.0, 441.0, 305.0], [63.0, 137.0, 211.0, 278.0], [291.0, 141.0, 440.0, 304.0], [63.0, 139.0, 212.0, 278.0]]",FEEDBACK,0.0,0.0
bp_2_253_3,--there must be some mistake?!,[],"[[7.0, 4.0, 158.0, 67.0], [118.0, 54.0, 234.0, 120.0], [198.0, 0.0, 351.0, 67.0], [263.0, 72.0, 332.0, 93.0], [326.0, 74.0, 435.0, 126.0], [218.0, 390.0, 359.0, 442.0]]",[],"[[63.0, 136.0, 213.0, 281.0], [62.0, 137.0, 212.0, 278.0], [292.0, 141.0, 441.0, 305.0], [63.0, 137.0, 211.0, 278.0], [291.0, 141.0, 440.0, 304.0], [63.0, 139.0, 212.0, 278.0]]",INFORM,0.0,0.0
bp_2_253_3,"four hunnert dollars, sundance.and my pride.",[],"[[7.0, 4.0, 158.0, 67.0], [118.0, 54.0, 234.0, 120.0], [198.0, 0.0, 351.0, 67.0], [263.0, 72.0, 332.0, 93.0], [326.0, 74.0, 435.0, 126.0], [218.0, 390.0, 359.0, 442.0]]",[],"[[63.0, 136.0, 213.0, 281.0], [62.0, 137.0, 212.0, 278.0], [292.0, 141.0, 441.0, 305.0], [63.0, 137.0, 211.0, 278.0], [291.0, 141.0, 440.0, 304.0], [63.0, 139.0, 212.0, 278.0]]",,0.0,0.0
bp_2_253_5,"i toldya ta never coma back here, Sundance.",[],"[[28.0, 3.0, 158.0, 58.0], [160.0, 30.0, 249.0, 77.0], [89.0, 78.0, 193.0, 133.0], [175.0, 108.0, 303.0, 188.0]]",[],"[[30.0, 192.0, 272.0, 435.0], [27.0, 190.0, 269.0, 433.0], [29.0, 192.0, 269.0, 433.0], [-1.0, -1.0, -1.0, -1.0]]",INFORM,0.025,0.0
bp_2_253_5,Toldya what would happen.,[],"[[28.0, 3.0, 158.0, 58.0], [160.0, 30.0, 249.0, 77.0], [89.0, 78.0, 193.0, 133.0], [175.0, 108.0, 303.0, 188.0]]",[],"[[30.0, 192.0, 272.0, 435.0], [27.0, 190.0, 269.0, 433.0], [29.0, 192.0, 269.0, 433.0], [-1.0, -1.0, -1.0, -1.0]]",INFORM,0.0,0.0
bp_2_253_5,Ya done brought this on yerself.,[],"[[28.0, 3.0, 158.0, 58.0], [160.0, 30.0, 249.0, 77.0], [89.0, 78.0, 193.0, 133.0], [175.0, 108.0, 303.0, 188.0]]",[],"[[30.0, 192.0, 272.0, 435.0], [27.0, 190.0, 269.0, 433.0], [29.0, 192.0, 269.0, 433.0], [-1.0, -1.0, -1.0, -1.0]]",INFORM,0.0,0.0
bp_2_253_5,no-- wait-- i'm not sundance-- i'm ross!! just ask--,[],"[[28.0, 3.0, 158.0, 58.0], [160.0, 30.0, 249.0, 77.0], [89.0, 78.0, 193.0, 133.0], [175.0, 108.0, 303.0, 188.0]]",[],"[[30.0, 192.0, 272.0, 435.0], [27.0, 190.0, 269.0, 433.0], [29.0, 192.0, 269.0, 433.0], [-1.0, -1.0, -1.0, -1.0]]",,0.0,0.0
bp_2_255_2,"shut the hell up, sundance.",[],"[[129.0, 8.0, 242.0, 38.0], [114.0, 47.0, 208.0, 97.0], [100.0, 202.0, 223.0, 320.0]]",[],"[[245.0, 46.0, 382.0, 220.0], [24.0, 38.0, 110.0, 135.0], [244.0, 47.0, 382.0, 221.0]]",ORDER,0.0,0.0
bp_2_255_2,i'm not sundance -- he's --,[],"[[129.0, 8.0, 242.0, 38.0], [114.0, 47.0, 208.0, 97.0], [100.0, 202.0, 223.0, 320.0]]",[],"[[245.0, 46.0, 382.0, 220.0], [24.0, 38.0, 110.0, 135.0], [244.0, 47.0, 382.0, 221.0]]",FEEDBACK,0.0,0.0
bp_2_255_2,"i hafta tell ya a'gin, i start bouncin' ya off them walls. now, hush, varmint --",[],"[[129.0, 8.0, 242.0, 38.0], [114.0, 47.0, 208.0, 97.0], [100.0, 202.0, 223.0, 320.0]]",[],"[[245.0, 46.0, 382.0, 220.0], [24.0, 38.0, 110.0, 135.0], [244.0, 47.0, 382.0, 221.0]]",,0.0,0.0
bp_2_256_1,"c'mon, oxford -- ya run like a girl.",[],"[[215.0, 25.0, 305.0, 93.0], [109.0, 314.0, 259.0, 432.0]]",[],"[[361.0, 41.0, 418.0, 99.0], [200.0, 121.0, 235.0, 160.0]]",INFORM,0.0,0.0
bp_2_256_1,sorry.it's my first jail break!i suppose i should ask why you're doing this...?,[],"[[215.0, 25.0, 305.0, 93.0], [109.0, 314.0, 259.0, 432.0]]",[],"[[361.0, 41.0, 418.0, 99.0], [200.0, 121.0, 235.0, 160.0]]",,0.075,0.16666666666666666
bp_2_257_3,--but are illusory! human facades covering alien or perhaps eldritch reality!,[],"[[7.0, 4.0, 157.0, 88.0], [33.0, 344.0, 174.0, 448.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [141.0, 71.0, 319.0, 347.0]]",,-0.15625,0.425
bp_2_257_3,you have not answered my question. who are you?,[],"[[7.0, 4.0, 157.0, 88.0], [33.0, 344.0, 174.0, 448.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [141.0, 71.0, 319.0, 347.0]]",,0.0,0.0
bp_2_258_1,say you that you are a telepath?,[],"[[194.0, 16.0, 327.0, 82.0], [262.0, 75.0, 333.0, 115.0], [157.0, 98.0, 321.0, 167.0], [159.0, 165.0, 310.0, 267.0]]",[],"[[3.0, 3.0, 153.0, 442.0], [348.0, 134.0, 481.0, 380.0], [3.0, 1.0, 155.0, 441.0], [0.0, 0.0, 151.0, 440.0]]",YES-NO_QUESTION,0.0,0.0
bp_2_258_1,I am!,[],"[[194.0, 16.0, 327.0, 82.0], [262.0, 75.0, 333.0, 115.0], [157.0, 98.0, 321.0, 167.0], [159.0, 165.0, 310.0, 267.0]]",[],"[[3.0, 3.0, 153.0, 442.0], [348.0, 134.0, 481.0, 380.0], [3.0, 1.0, 155.0, 441.0], [0.0, 0.0, 151.0, 440.0]]",INFORM,0.0,0.0
bp_2_258_1,"i pray thee therefore, o king-- listen to my thoughts...",[],"[[194.0, 16.0, 327.0, 82.0], [262.0, 75.0, 333.0, 115.0], [157.0, 98.0, 321.0, 167.0], [159.0, 165.0, 310.0, 267.0]]",[],"[[3.0, 3.0, 153.0, 442.0], [348.0, 134.0, 481.0, 380.0], [3.0, 1.0, 155.0, 441.0], [0.0, 0.0, 151.0, 440.0]]",ORDER,0.0,0.0
bp_2_258_1,... that thou wouldst know mine heart is pure...,[],"[[194.0, 16.0, 327.0, 82.0], [262.0, 75.0, 333.0, 115.0], [157.0, 98.0, 321.0, 167.0], [159.0, 165.0, 310.0, 267.0]]",[],"[[3.0, 3.0, 153.0, 442.0], [348.0, 134.0, 481.0, 380.0], [3.0, 1.0, 155.0, 441.0], [0.0, 0.0, 151.0, 440.0]]",INFORM,0.21428571428571427,0.5
bp_2_258_4,what the sam elliot is taking him so long?!,[],"[[27.0, 6.0, 154.0, 52.0], [137.0, 36.0, 301.0, 107.0], [139.0, 99.0, 307.0, 210.0]]",[],"[[299.0, 218.0, 408.0, 315.0], [298.0, 218.0, 403.0, 322.0], [297.0, 217.0, 402.0, 322.0]]",WHY_QUESTION,-0.0625,0.4
bp_2_258_4,i figured somebody'd be flung through a window by now.,[],"[[27.0, 6.0, 154.0, 52.0], [137.0, 36.0, 301.0, 107.0], [139.0, 99.0, 307.0, 210.0]]",[],"[[299.0, 218.0, 408.0, 315.0], [298.0, 218.0, 403.0, 322.0], [297.0, 217.0, 402.0, 322.0]]",INFORM,0.0,0.0
bp_2_258_4,i mean it's not like they're gonna let a jamaican cleavon little join their little lynch party -- eh -- ?!,[],"[[27.0, 6.0, 154.0, 52.0], [137.0, 36.0, 301.0, 107.0], [139.0, 99.0, 307.0, 210.0]]",[],"[[299.0, 218.0, 408.0, 315.0], [298.0, 218.0, 403.0, 322.0], [297.0, 217.0, 402.0, 322.0]]",YES-NO_QUESTION,-0.24479166666666666,0.5625
bp_2_259_3,"we don't have any ""purpose"" here, t'challa.",[],"[[81.0, 2.0, 253.0, 60.0], [94.0, 51.0, 193.0, 109.0], [114.0, 112.0, 225.0, 175.0], [138.0, 180.0, 224.0, 208.0]]",[],"[[68.0, 194.0, 102.0, 224.0], [17.0, 176.0, 43.0, 205.0], [68.0, 194.0, 101.0, 224.0], [67.0, 193.0, 100.0, 225.0]]",INFORM,0.0,0.0
bp_2_259_3,"you are certain of this, yes?",[],"[[81.0, 2.0, 253.0, 60.0], [94.0, 51.0, 193.0, 109.0], [114.0, 112.0, 225.0, 175.0], [138.0, 180.0, 224.0, 208.0]]",[],"[[68.0, 194.0, 102.0, 224.0], [17.0, 176.0, 43.0, 205.0], [68.0, 194.0, 101.0, 224.0], [67.0, 193.0, 100.0, 225.0]]",YES-NO_QUESTION,0.21428571428571427,0.5714285714285714
bp_2_259_3,i'm certain that dope's gonna spit in my eggs.,[],"[[81.0, 2.0, 253.0, 60.0], [94.0, 51.0, 193.0, 109.0], [114.0, 112.0, 225.0, 175.0], [138.0, 180.0, 224.0, 208.0]]",[],"[[68.0, 194.0, 102.0, 224.0], [17.0, 176.0, 43.0, 205.0], [68.0, 194.0, 101.0, 224.0], [67.0, 193.0, 100.0, 225.0]]",FEEDBACK,0.21428571428571427,0.5714285714285714
bp_2_259_3,t'challa...,[],"[[81.0, 2.0, 253.0, 60.0], [94.0, 51.0, 193.0, 109.0], [114.0, 112.0, 225.0, 175.0], [138.0, 180.0, 224.0, 208.0]]",[],"[[68.0, 194.0, 102.0, 224.0], [17.0, 176.0, 43.0, 205.0], [68.0, 194.0, 101.0, 224.0], [67.0, 193.0, 100.0, 225.0]]",NOT_CLASSIFIABLE,0.0,0.0
bp_2_261_0,--thor!!,[],"[[16.0, 1.0, 99.0, 23.0], [39.0, 31.0, 177.0, 88.0], [10.0, 79.0, 105.0, 168.0]]",[],"[[66.0, 190.0, 155.0, 282.0], [67.0, 189.0, 155.0, 281.0], [64.0, 190.0, 155.0, 281.0]]",NOT_CLASSIFIABLE,0.0,0.0
bp_2_261_0,thank god--thank the gode-- you're here!!,[],"[[16.0, 1.0, 99.0, 23.0], [39.0, 31.0, 177.0, 88.0], [10.0, 79.0, 105.0, 168.0]]",[],"[[66.0, 190.0, 155.0, 282.0], [67.0, 189.0, 155.0, 281.0], [64.0, 190.0, 155.0, 281.0]]",,0.0,0.0
bp_2_261_0,the avengers send you to rescue us?,[],"[[16.0, 1.0, 99.0, 23.0], [39.0, 31.0, 177.0, 88.0], [10.0, 79.0, 105.0, 168.0]]",[],"[[66.0, 190.0, 155.0, 282.0], [67.0, 189.0, 155.0, 281.0], [64.0, 190.0, 155.0, 281.0]]",YES-NO_QUESTION,0.0,0.0
bp_2_261_1,i'm afraid i must ask you gentlemen to leave immediately.,[],"[[80.0, 3.0, 280.0, 54.0], [38.0, 41.0, 148.0, 93.0], [122.0, 94.0, 221.0, 158.0], [23.0, 136.0, 158.0, 224.0]]",[],"[[176.0, 294.0, 221.0, 355.0], [89.0, 241.0, 160.0, 341.0], [90.0, 240.0, 161.0, 338.0], [90.0, 240.0, 159.0, 339.0]]",POLITENESS_FORMULA,-0.6,0.9
bp_2_261_1,"oh. well, then. long as you asked.",[],"[[80.0, 3.0, 280.0, 54.0], [38.0, 41.0, 148.0, 93.0], [122.0, 94.0, 221.0, 158.0], [23.0, 136.0, 158.0, 224.0]]",[],"[[176.0, 294.0, 221.0, 355.0], [89.0, 241.0, 160.0, 341.0], [90.0, 240.0, 161.0, 338.0], [90.0, 240.0, 159.0, 339.0]]",,-0.05,0.4
bp_2_261_1,"like i done ""asked"" for your money, boy.",[],"[[80.0, 3.0, 280.0, 54.0], [38.0, 41.0, 148.0, 93.0], [122.0, 94.0, 221.0, 158.0], [23.0, 136.0, 158.0, 224.0]]",[],"[[176.0, 294.0, 221.0, 355.0], [89.0, 241.0, 160.0, 341.0], [90.0, 240.0, 161.0, 338.0], [90.0, 240.0, 159.0, 339.0]]",FEEDBACK,0.0,0.0
bp_2_261_1,and mebbe i'll take them fancy shoes and gold watch while i'm at it--,[],"[[80.0, 3.0, 280.0, 54.0], [38.0, 41.0, 148.0, 93.0], [122.0, 94.0, 221.0, 158.0], [23.0, 136.0, 158.0, 224.0]]",[],"[[176.0, 294.0, 221.0, 355.0], [89.0, 241.0, 160.0, 341.0], [90.0, 240.0, 161.0, 338.0], [90.0, 240.0, 159.0, 339.0]]",INFORM,0.0,0.0
bp_2_264_2,train's more'n two hours late--,"[""the town of buzzard gulch wasn't far away."", 'maybre an hour by car, six by slow-moving stinky pack animal.', 'we figured loki would go for the train-']","[[301.0, 219.0, 386.0, 295.0]]","[[196.0, 69.0, 339.0, 121.0], [250.0, 126.0, 421.0, 184.0], [301.0, 375.0, 424.0, 436.0]]","[[-1.0, -1.0, -1.0, -1.0]]",INFORM,0.1,0.55
bp_2_265_1,sundance--you were instructed to go to alberdene--,[],"[[219.0, 17.0, 390.0, 64.0], [315.0, 65.0, 437.0, 147.0], [315.0, 148.0, 412.0, 196.0]]",[],"[[107.0, 48.0, 181.0, 143.0], [107.0, 48.0, 180.0, 142.0], [107.0, 48.0, 179.0, 141.0]]",INFORM,0.0,0.0
bp_2_265_1,-- to give that claim check to a man on a white horese.,[],"[[219.0, 17.0, 390.0, 64.0], [315.0, 65.0, 437.0, 147.0], [315.0, 148.0, 412.0, 196.0]]",[],"[[107.0, 48.0, 181.0, 143.0], [107.0, 48.0, 180.0, 142.0], [107.0, 48.0, 179.0, 141.0]]",INFORM,0.0,0.0
bp_2_265_1,why are you still here...?,[],"[[219.0, 17.0, 390.0, 64.0], [315.0, 65.0, 437.0, 147.0], [315.0, 148.0, 412.0, 196.0]]",[],"[[107.0, 48.0, 181.0, 143.0], [107.0, 48.0, 180.0, 142.0], [107.0, 48.0, 179.0, 141.0]]",WHY_QUESTION,0.0,0.0
bp_2_265_3,--as i demonstrate thusly--,[],"[[30.0, 13.0, 131.0, 77.0], [114.0, 52.0, 213.0, 124.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [256.0, 22.0, 387.0, 244.0]]",INFORM,0.0,0.0
bp_2_265_3,hey-- that's an open wound mister!!,[],"[[30.0, 13.0, 131.0, 77.0], [114.0, 52.0, 213.0, 124.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [256.0, 22.0, 387.0, 244.0]]",FEEDBACK,0.0,0.5
bp_2_266_0,"and thus, with a heavy heart, i end the illusion of mortality -- to die as i have ever lived --",[],"[[20.0, 6.0, 173.0, 126.0]]",[],"[[198.0, 133.0, 242.0, 163.0]]",INFORM,-0.2,0.5
bp_2_266_4,--buzzard gulch-- noon. and here we be.,[],"[[33.0, 3.0, 241.0, 67.0], [141.0, 197.0, 272.0, 261.0], [287.0, 300.0, 434.0, 426.0]]",[],"[[2.0, 214.0, 91.0, 330.0], [97.0, 86.0, 171.0, 159.0], [274.0, 38.0, 380.0, 150.0]]",,0.0,0.0
bp_2_266_4,"the story thus far""? beg pardon--?",[],"[[33.0, 3.0, 241.0, 67.0], [141.0, 197.0, 272.0, 261.0], [287.0, 300.0, 434.0, 426.0]]",[],"[[2.0, 214.0, 91.0, 330.0], [97.0, 86.0, 171.0, 159.0], [274.0, 38.0, 380.0, 150.0]]",,0.1,1.0
bp_2_266_4,still no sign of the blasted train... ...maybe the whole deal's a ruse!,[],"[[33.0, 3.0, 241.0, 67.0], [141.0, 197.0, 272.0, 261.0], [287.0, 300.0, 434.0, 426.0]]",[],"[[2.0, 214.0, 91.0, 330.0], [97.0, 86.0, 171.0, 159.0], [274.0, 38.0, 380.0, 150.0]]",INFORM,-0.175,0.65
bp_2_266_5,--the trickster god obviously intends to kill us all.,[],"[[18.0, 5.0, 171.0, 56.0], [176.0, 5.0, 314.0, 73.0], [318.0, 5.0, 405.0, 82.0]]",[],"[[3.0, 77.0, 383.0, 431.0], [4.0, 77.0, 382.0, 430.0], [4.0, 77.0, 382.0, 429.0]]",INFORM,0.0,0.5
bp_2_266_5,"without idunn's apples, the gods fall into the death sleep.",[],"[[18.0, 5.0, 171.0, 56.0], [176.0, 5.0, 314.0, 73.0], [318.0, 5.0, 405.0, 82.0]]",[],"[[3.0, 77.0, 383.0, 431.0], [4.0, 77.0, 382.0, 430.0], [4.0, 77.0, 382.0, 429.0]]",INFORM,0.0,0.0
bp_2_266_5,i must return to asgard to face my end.,[],"[[18.0, 5.0, 171.0, 56.0], [176.0, 5.0, 314.0, 73.0], [318.0, 5.0, 405.0, 82.0]]",[],"[[3.0, 77.0, 383.0, 431.0], [4.0, 77.0, 382.0, 430.0], [4.0, 77.0, 382.0, 429.0]]",COMMIT,0.0,0.0
bp_2_272_1,"hell, then, scruggs.",[],"[[401.0, 23.0, 486.0, 64.0], [421.0, 71.0, 482.0, 115.0]]",[],"[[577.0, 57.0, 661.0, 162.0], [575.0, 55.0, 661.0, 160.0]]",NOT_CLASSIFIABLE,0.0,0.0
bp_2_272_1,do ya job.,[],"[[401.0, 23.0, 486.0, 64.0], [421.0, 71.0, 482.0, 115.0]]",[],"[[577.0, 57.0, 661.0, 162.0], [575.0, 55.0, 661.0, 160.0]]",ORDER,0.0,0.0
bp_2_273_1,"... aw, geez ...",[],"[[355.0, 194.0, 432.0, 256.0]]",[],"[[5.0, 6.0, 233.0, 186.0]]",BACKCHANNEL,0.0,0.0
bp_2_274_1,"they got dre, scruggs -- think his vest caught the slugs --!",[],"[[262.0, 8.0, 447.0, 60.0], [450.0, 8.0, 580.0, 74.0]]",[],"[[136.0, 45.0, 283.0, 182.0], [357.0, 106.0, 467.0, 212.0]]",,0.0,0.0
bp_2_274_1,"he's out -- now, before je reloads!!",[],"[[262.0, 8.0, 447.0, 60.0], [450.0, 8.0, 580.0, 74.0]]",[],"[[136.0, 45.0, 283.0, 182.0], [357.0, 106.0, 467.0, 212.0]]",,0.0,0.0
bp_2_275_0,...dammit...,[],"[[212.0, 43.0, 302.0, 66.0], [245.0, 73.0, 326.0, 109.0], [205.0, 191.0, 300.0, 239.0], [259.0, 246.0, 339.0, 293.0]]",[],"[[623.0, 111.0, 738.0, 230.0], [624.0, 111.0, 737.0, 230.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",NOT_CLASSIFIABLE,0.0,0.0
bp_2_275_0,...freaking maniac...,[],"[[212.0, 43.0, 302.0, 66.0], [245.0, 73.0, 326.0, 109.0], [205.0, 191.0, 300.0, 239.0], [259.0, 246.0, 339.0, 293.0]]",[],"[[623.0, 111.0, 738.0, 230.0], [624.0, 111.0, 737.0, 230.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",NOT_CLASSIFIABLE,0.0,0.0
bp_2_275_0,i am new to your lands.,[],"[[212.0, 43.0, 302.0, 66.0], [245.0, 73.0, 326.0, 109.0], [205.0, 191.0, 300.0, 239.0], [259.0, 246.0, 339.0, 293.0]]",[],"[[623.0, 111.0, 738.0, 230.0], [624.0, 111.0, 737.0, 230.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",INFORM,0.13636363636363635,0.45454545454545453
bp_2_275_0,your ways are alien to me--,[],"[[212.0, 43.0, 302.0, 66.0], [245.0, 73.0, 326.0, 109.0], [205.0, 191.0, 300.0, 239.0], [259.0, 246.0, 339.0, 293.0]]",[],"[[623.0, 111.0, 738.0, 230.0], [624.0, 111.0, 737.0, 230.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",INFORM,-0.25,0.75
bp_2_276_0,anything-- any--,"['--you look so small..', ""you all do.. when you're begging for your life."", ""lucky you're worth more to me alive than dead.""]","[[675.0, 135.0, 793.0, 197.0]]","[[35.0, 29.0, 128.0, 71.0], [53.0, 63.0, 176.0, 127.0], [737.0, 22.0, 876.0, 76.0]]","[[550.0, 4.0, 686.0, 139.0]]",NOT_CLASSIFIABLE,0.0,0.0
bp_2_277_0,...please...,[],"[[561.0, 94.0, 669.0, 128.0], [626.0, 128.0, 721.0, 170.0]]",[],"[[531.0, 206.0, 572.0, 248.0], [533.0, 203.0, 570.0, 242.0]]",POLITENESS_FORMULA,0.0,0.0
bp_2_277_0,"please, man...",[],"[[561.0, 94.0, 669.0, 128.0], [626.0, 128.0, 721.0, 170.0]]",[],"[[531.0, 206.0, 572.0, 248.0], [533.0, 203.0, 570.0, 242.0]]",POLITENESS_FORMULA,0.0,0.0
bp_2_277_4,"aw, no, man-- don't--!",[],"[[365.0, 188.0, 445.0, 237.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]",,0.0,0.0
