img_id,dialog,narration,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes,tag,sentiment,subjectivity,emotion
bp_2_265_1,sundance--you were instructed to go to alberdene--,[],"[[219.0, 17.0, 390.0, 64.0], [315.0, 65.0, 437.0, 147.0], [315.0, 148.0, 412.0, 196.0]]",[],"[[107.0, 48.0, 181.0, 143.0], [107.0, 48.0, 180.0, 142.0], [107.0, 48.0, 179.0, 141.0]]",INFORM,0.0,0.0,"{""neutral"": 0.5688, ""disgust"": 0.1145, ""sadness"": 0.1132, ""anger"": 0.1013, ""fear"": 0.043, ""surprise"": 0.0379, ""joy"": 0.0213}"
bp_2_265_1,-- to give that claim check to a man on a white horese.,[],"[[219.0, 17.0, 390.0, 64.0], [315.0, 65.0, 437.0, 147.0], [315.0, 148.0, 412.0, 196.0]]",[],"[[107.0, 48.0, 181.0, 143.0], [107.0, 48.0, 180.0, 142.0], [107.0, 48.0, 179.0, 141.0]]",INFORM,0.0,0.0,"{""disgust"": 0.5343, ""neutral"": 0.2874, ""anger"": 0.0791, ""sadness"": 0.0369, ""surprise"": 0.0305, ""fear"": 0.0234, ""joy"": 0.0084}"
bp_2_265_1,why are you still here...?,[],"[[219.0, 17.0, 390.0, 64.0], [315.0, 65.0, 437.0, 147.0], [315.0, 148.0, 412.0, 196.0]]",[],"[[107.0, 48.0, 181.0, 143.0], [107.0, 48.0, 180.0, 142.0], [107.0, 48.0, 179.0, 141.0]]",WHY_QUESTION,0.0,0.0,"{""surprise"": 0.9055, ""neutral"": 0.0355, ""anger"": 0.0324, ""disgust"": 0.0101, ""fear"": 0.0076, ""sadness"": 0.007, ""joy"": 0.0018}"
bp_2_265_3,--as i demonstrate thusly--,[],"[[30.0, 13.0, 131.0, 77.0], [114.0, 52.0, 213.0, 124.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [256.0, 22.0, 387.0, 244.0]]",INFORM,0.0,0.0,"{""anger"": 0.2445, ""neutral"": 0.2409, ""joy"": 0.24, ""disgust"": 0.0972, ""fear"": 0.0938, ""sadness"": 0.047, ""surprise"": 0.0366}"
bp_2_265_3,hey-- that's an open wound mister!!,[],"[[30.0, 13.0, 131.0, 77.0], [114.0, 52.0, 213.0, 124.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [256.0, 22.0, 387.0, 244.0]]",FEEDBACK,0.0,0.5,"{""surprise"": 0.7437, ""disgust"": 0.1087, ""sadness"": 0.062, ""anger"": 0.0401, ""neutral"": 0.023, ""fear"": 0.0117, ""joy"": 0.0107}"
bp_2_266_0,"and thus, with a heavy heart, i end the illusion of mortality -- to die as i have ever lived --",[],"[[20.0, 6.0, 173.0, 126.0]]",[],"[[198.0, 133.0, 242.0, 163.0]]",INFORM,-0.2,0.5,"{""sadness"": 0.9713, ""neutral"": 0.0149, ""fear"": 0.0039, ""joy"": 0.0033, ""anger"": 0.0024, ""surprise"": 0.0023, ""disgust"": 0.0019}"
bp_2_266_4,--buzzard gulch-- noon. and here we be.,[],"[[33.0, 3.0, 241.0, 67.0], [141.0, 197.0, 272.0, 261.0], [287.0, 300.0, 434.0, 426.0]]",[],"[[2.0, 214.0, 91.0, 330.0], [97.0, 86.0, 171.0, 159.0], [274.0, 38.0, 380.0, 150.0]]",,0.0,0.0,"{""joy"": 0.4316, ""surprise"": 0.3185, ""neutral"": 0.2061, ""sadness"": 0.0306, ""anger"": 0.0087, ""disgust"": 0.0029, ""fear"": 0.0016}"
bp_2_266_4,"the story thus far""? beg pardon--?",[],"[[33.0, 3.0, 241.0, 67.0], [141.0, 197.0, 272.0, 261.0], [287.0, 300.0, 434.0, 426.0]]",[],"[[2.0, 214.0, 91.0, 330.0], [97.0, 86.0, 171.0, 159.0], [274.0, 38.0, 380.0, 150.0]]",,0.1,1.0,"{""anger"": 0.515, ""neutral"": 0.3231, ""disgust"": 0.0556, ""surprise"": 0.0391, ""sadness"": 0.027, ""fear"": 0.0264, ""joy"": 0.0138}"
bp_2_266_4,still no sign of the blasted train... ...maybe the whole deal's a ruse!,[],"[[33.0, 3.0, 241.0, 67.0], [141.0, 197.0, 272.0, 261.0], [287.0, 300.0, 434.0, 426.0]]",[],"[[2.0, 214.0, 91.0, 330.0], [97.0, 86.0, 171.0, 159.0], [274.0, 38.0, 380.0, 150.0]]",INFORM,-0.175,0.65,"{""anger"": 0.4509, ""surprise"": 0.1792, ""neutral"": 0.1514, ""sadness"": 0.0932, ""disgust"": 0.0923, ""fear"": 0.0205, ""joy"": 0.0126}"
bp_2_266_5,--the trickster god obviously intends to kill us all.,[],"[[18.0, 5.0, 171.0, 56.0], [176.0, 5.0, 314.0, 73.0], [318.0, 5.0, 405.0, 82.0]]",[],"[[3.0, 77.0, 383.0, 431.0], [4.0, 77.0, 382.0, 430.0], [4.0, 77.0, 382.0, 429.0]]",INFORM,0.0,0.5,"{""anger"": 0.3966, ""neutral"": 0.2271, ""fear"": 0.1926, ""disgust"": 0.093, ""sadness"": 0.038, ""surprise"": 0.0266, ""joy"": 0.0262}"
bp_2_266_5,"without idunn's apples, the gods fall into the death sleep.",[],"[[18.0, 5.0, 171.0, 56.0], [176.0, 5.0, 314.0, 73.0], [318.0, 5.0, 405.0, 82.0]]",[],"[[3.0, 77.0, 383.0, 431.0], [4.0, 77.0, 382.0, 430.0], [4.0, 77.0, 382.0, 429.0]]",INFORM,0.0,0.0,"{""sadness"": 0.5073, ""neutral"": 0.2947, ""fear"": 0.0849, ""disgust"": 0.0459, ""surprise"": 0.033, ""anger"": 0.028, ""joy"": 0.0062}"
bp_2_266_5,i must return to asgard to face my end.,[],"[[18.0, 5.0, 171.0, 56.0], [176.0, 5.0, 314.0, 73.0], [318.0, 5.0, 405.0, 82.0]]",[],"[[3.0, 77.0, 383.0, 431.0], [4.0, 77.0, 382.0, 430.0], [4.0, 77.0, 382.0, 429.0]]",COMMIT,0.0,0.0,"{""sadness"": 0.7016, ""anger"": 0.2735, ""joy"": 0.0156, ""fear"": 0.0037, ""neutral"": 0.0022, ""disgust"": 0.0019, ""surprise"": 0.0014}"
bp_2_272_1,"hell, then, scruggs.",[],"[[401.0, 23.0, 486.0, 64.0], [421.0, 71.0, 482.0, 115.0]]",[],"[[577.0, 57.0, 661.0, 162.0], [575.0, 55.0, 661.0, 160.0]]",NOT_CLASSIFIABLE,0.0,0.0,"{""neutral"": 0.6104, ""disgust"": 0.2761, ""surprise"": 0.04, ""sadness"": 0.0388, ""anger"": 0.0161, ""fear"": 0.0105, ""joy"": 0.0081}"
bp_2_272_1,do ya job.,[],"[[401.0, 23.0, 486.0, 64.0], [421.0, 71.0, 482.0, 115.0]]",[],"[[577.0, 57.0, 661.0, 162.0], [575.0, 55.0, 661.0, 160.0]]",ORDER,0.0,0.0,"{""neutral"": 0.5939, ""joy"": 0.1306, ""sadness"": 0.0801, ""anger"": 0.0744, ""disgust"": 0.0628, ""surprise"": 0.0434, ""fear"": 0.0147}"
bp_2_273_1,"... aw, geez ...",[],"[[355.0, 194.0, 432.0, 256.0]]",[],"[[5.0, 6.0, 233.0, 186.0]]",BACKCHANNEL,0.0,0.0,"{""surprise"": 0.8564, ""sadness"": 0.0684, ""neutral"": 0.0349, ""joy"": 0.0184, ""disgust"": 0.0102, ""anger"": 0.0066, ""fear"": 0.005}"
bp_2_274_1,"they got dre, scruggs -- think his vest caught the slugs --!",[],"[[262.0, 8.0, 447.0, 60.0], [450.0, 8.0, 580.0, 74.0]]",[],"[[136.0, 45.0, 283.0, 182.0], [357.0, 106.0, 467.0, 212.0]]",,0.0,0.0,"{""disgust"": 0.6606, ""surprise"": 0.1058, ""neutral"": 0.0919, ""sadness"": 0.0578, ""anger"": 0.0556, ""fear"": 0.0187, ""joy"": 0.0097}"
bp_2_274_1,"he's out -- now, before je reloads!!",[],"[[262.0, 8.0, 447.0, 60.0], [450.0, 8.0, 580.0, 74.0]]",[],"[[136.0, 45.0, 283.0, 182.0], [357.0, 106.0, 467.0, 212.0]]",,0.0,0.0,"{""neutral"": 0.4431, ""surprise"": 0.2962, ""anger"": 0.1112, ""joy"": 0.0698, ""sadness"": 0.0353, ""disgust"": 0.0298, ""fear"": 0.0146}"
bp_2_275_0,...dammit...,[],"[[212.0, 43.0, 302.0, 66.0], [245.0, 73.0, 326.0, 109.0], [205.0, 191.0, 300.0, 239.0], [259.0, 246.0, 339.0, 293.0]]",[],"[[623.0, 111.0, 738.0, 230.0], [624.0, 111.0, 737.0, 230.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",NOT_CLASSIFIABLE,0.0,0.0,"{""surprise"": 0.3222, ""disgust"": 0.2669, ""sadness"": 0.1912, ""anger"": 0.1504, ""neutral"": 0.0479, ""joy"": 0.0111, ""fear"": 0.0102}"
bp_2_275_0,...freaking maniac...,[],"[[212.0, 43.0, 302.0, 66.0], [245.0, 73.0, 326.0, 109.0], [205.0, 191.0, 300.0, 239.0], [259.0, 246.0, 339.0, 293.0]]",[],"[[623.0, 111.0, 738.0, 230.0], [624.0, 111.0, 737.0, 230.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",NOT_CLASSIFIABLE,0.0,0.0,"{""anger"": 0.4504, ""disgust"": 0.169, ""neutral"": 0.1439, ""surprise"": 0.1113, ""fear"": 0.0755, ""sadness"": 0.0287, ""joy"": 0.0212}"
bp_2_275_0,i am new to your lands.,[],"[[212.0, 43.0, 302.0, 66.0], [245.0, 73.0, 326.0, 109.0], [205.0, 191.0, 300.0, 239.0], [259.0, 246.0, 339.0, 293.0]]",[],"[[623.0, 111.0, 738.0, 230.0], [624.0, 111.0, 737.0, 230.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",INFORM,0.13636363636363635,0.45454545454545453,"{""joy"": 0.7779, ""surprise"": 0.0972, ""fear"": 0.0971, ""sadness"": 0.0117, ""neutral"": 0.0094, ""anger"": 0.0055, ""disgust"": 0.0012}"
bp_2_275_0,your ways are alien to me--,[],"[[212.0, 43.0, 302.0, 66.0], [245.0, 73.0, 326.0, 109.0], [205.0, 191.0, 300.0, 239.0], [259.0, 246.0, 339.0, 293.0]]",[],"[[623.0, 111.0, 738.0, 230.0], [624.0, 111.0, 737.0, 230.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",INFORM,-0.25,0.75,"{""anger"": 0.3468, ""disgust"": 0.3385, ""fear"": 0.1504, ""neutral"": 0.1064, ""surprise"": 0.0302, ""sadness"": 0.0249, ""joy"": 0.0029}"
bp_2_276_0,anything-- any--,"['--you look so small..', ""you all do.. when you're begging for your life."", ""lucky you're worth more to me alive than dead.""]","[[675.0, 135.0, 793.0, 197.0]]","[[35.0, 29.0, 128.0, 71.0], [53.0, 63.0, 176.0, 127.0], [737.0, 22.0, 876.0, 76.0]]","[[550.0, 4.0, 686.0, 139.0]]",NOT_CLASSIFIABLE,0.0,0.0,"{""anger"": 0.3578, ""neutral"": 0.2767, ""disgust"": 0.184, ""fear"": 0.0645, ""sadness"": 0.0564, ""surprise"": 0.0363, ""joy"": 0.0243}"
bp_2_277_0,...please...,[],"[[561.0, 94.0, 669.0, 128.0], [626.0, 128.0, 721.0, 170.0]]",[],"[[531.0, 206.0, 572.0, 248.0], [533.0, 203.0, 570.0, 242.0]]",POLITENESS_FORMULA,0.0,0.0,"{""neutral"": 0.5947, ""sadness"": 0.1949, ""surprise"": 0.0946, ""disgust"": 0.0472, ""fear"": 0.0372, ""anger"": 0.0243, ""joy"": 0.0071}"
bp_2_277_0,"please, man...",[],"[[561.0, 94.0, 669.0, 128.0], [626.0, 128.0, 721.0, 170.0]]",[],"[[531.0, 206.0, 572.0, 248.0], [533.0, 203.0, 570.0, 242.0]]",POLITENESS_FORMULA,0.0,0.0,"{""disgust"": 0.3905, ""neutral"": 0.3207, ""sadness"": 0.1388, ""anger"": 0.0596, ""fear"": 0.0588, ""surprise"": 0.0269, ""joy"": 0.0047}"
bp_2_277_4,"aw, no, man-- don't--!",[],"[[365.0, 188.0, 445.0, 237.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]",,0.0,0.0,"{""anger"": 0.4053, ""fear"": 0.1684, ""surprise"": 0.1615, ""disgust"": 0.1497, ""sadness"": 0.0738, ""neutral"": 0.0248, ""joy"": 0.0164}"
bp_2_278_2,we will have an understanding between us.,"['show. time.', 'remember the accent.']","[[369.0, 9.0, 494.0, 55.0], [410.0, 60.0, 501.0, 107.0]]","[[28.0, 23.0, 122.0, 53.0], [63.0, 76.0, 168.0, 118.0]]","[[226.0, 91.0, 347.0, 190.0], [226.0, 91.0, 346.0, 188.0]]",INFORM,0.0,0.0,"{""neutral"": 0.9276, ""joy"": 0.0207, ""sadness"": 0.0176, ""disgust"": 0.0121, ""anger"": 0.0095, ""surprise"": 0.0088, ""fear"": 0.0037}"
bp_2_278_2,speak of it to no man...,"['show. time.', 'remember the accent.']","[[369.0, 9.0, 494.0, 55.0], [410.0, 60.0, 501.0, 107.0]]","[[28.0, 23.0, 122.0, 53.0], [63.0, 76.0, 168.0, 118.0]]","[[226.0, 91.0, 347.0, 190.0], [226.0, 91.0, 346.0, 188.0]]",ORDER,0.0,0.0,"{""neutral"": 0.6788, ""disgust"": 0.1765, ""anger"": 0.0652, ""fear"": 0.03, ""surprise"": 0.0223, ""sadness"": 0.0216, ""joy"": 0.0055}"
bp_2_280_1,"kevin, dear-- please do something about her...","['these people have no lives.', 'they never leave the house.', 'judge judy and springer are their entire world...']","[[422.0, 189.0, 602.0, 241.0]]","[[32.0, 17.0, 149.0, 65.0], [45.0, 81.0, 179.0, 130.0], [589.0, 24.0, 743.0, 84.0]]","[[251.0, 64.0, 280.0, 95.0]]",POLITENESS_FORMULA,0.0,0.0,"{""fear"": 0.3118, ""sadness"": 0.2479, ""neutral"": 0.2063, ""anger"": 0.1318, ""disgust"": 0.0544, ""surprise"": 0.0394, ""joy"": 0.0084}"
bp_2_280_2,and..?,"[""take the tv out of this relationship, and it's just murder...""]","[[129.0, 109.0, 212.0, 143.0], [403.0, 22.0, 477.0, 71.0], [392.0, 87.0, 549.0, 240.0]]","[[25.0, 37.0, 176.0, 89.0]]","[[227.0, 22.0, 312.0, 89.0], [-1.0, -1.0, -1.0, -1.0], [227.0, 21.0, 307.0, 83.0]]",NOT_CLASSIFIABLE,0.0,0.0,"{""surprise"": 0.8981, ""neutral"": 0.0757, ""sadness"": 0.0089, ""anger"": 0.0074, ""joy"": 0.0046, ""disgust"": 0.0031, ""fear"": 0.0022}"
bp_2_280_2,and what?,"[""take the tv out of this relationship, and it's just murder...""]","[[129.0, 109.0, 212.0, 143.0], [403.0, 22.0, 477.0, 71.0], [392.0, 87.0, 549.0, 240.0]]","[[25.0, 37.0, 176.0, 89.0]]","[[227.0, 22.0, 312.0, 89.0], [-1.0, -1.0, -1.0, -1.0], [227.0, 21.0, 307.0, 83.0]]",WHY_QUESTION,0.0,0.0,"{""surprise"": 0.9194, ""anger"": 0.0384, ""neutral"": 0.0191, ""fear"": 0.0081, ""disgust"": 0.007, ""sadness"": 0.0051, ""joy"": 0.0028}"
bp_2_280_2,"and so you'll pay the light bill, right? you won't leave your mother and your pregnant girlfriend stranded in the dark, right?","[""take the tv out of this relationship, and it's just murder...""]","[[129.0, 109.0, 212.0, 143.0], [403.0, 22.0, 477.0, 71.0], [392.0, 87.0, 549.0, 240.0]]","[[25.0, 37.0, 176.0, 89.0]]","[[227.0, 22.0, 312.0, 89.0], [-1.0, -1.0, -1.0, -1.0], [227.0, 21.0, 307.0, 83.0]]",,0.23095238095238094,0.5342857142857143,"{""neutral"": 0.8885, ""anger"": 0.0346, ""joy"": 0.0246, ""sadness"": 0.0152, ""fear"": 0.0134, ""disgust"": 0.0133, ""surprise"": 0.0104}"
bp_2_280_3,"it's not good, kevin.",[],"[[120.0, 8.0, 206.0, 69.0], [394.0, 4.0, 509.0, 61.0], [387.0, 104.0, 556.0, 213.0]]",[],"[[217.0, 16.0, 373.0, 153.0], [-1.0, -1.0, -1.0, -1.0], [222.0, 21.0, 367.0, 148.0]]",INFORM,-0.35,0.6000000000000001,"{""sadness"": 0.8923, ""disgust"": 0.0502, ""neutral"": 0.0261, ""fear"": 0.0112, ""anger"": 0.011, ""surprise"": 0.0056, ""joy"": 0.0035}"
bp_2_280_3,yeah-- i know-- the lights--,[],"[[120.0, 8.0, 206.0, 69.0], [394.0, 4.0, 509.0, 61.0], [387.0, 104.0, 556.0, 213.0]]",[],"[[217.0, 16.0, 373.0, 153.0], [-1.0, -1.0, -1.0, -1.0], [222.0, 21.0, 367.0, 148.0]]",FEEDBACK,0.0,0.0,"{""neutral"": 0.4604, ""disgust"": 0.1692, ""sadness"": 0.1296, ""surprise"": 0.0799, ""anger"": 0.0635, ""fear"": 0.0558, ""joy"": 0.0416}"
bp_2_280_3,"no. gwen. she's very upset. which means i catch all the hell, understand?",[],"[[120.0, 8.0, 206.0, 69.0], [394.0, 4.0, 509.0, 61.0], [387.0, 104.0, 556.0, 213.0]]",[],"[[217.0, 16.0, 373.0, 153.0], [-1.0, -1.0, -1.0, -1.0], [222.0, 21.0, 367.0, 148.0]]",,0.2,0.3,"{""anger"": 0.3514, ""sadness"": 0.2802, ""surprise"": 0.2055, ""neutral"": 0.1164, ""disgust"": 0.0235, ""joy"": 0.0125, ""fear"": 0.0104}"
bp_2_281_1,who are you?,"['--ambushed on a routine drug bust.', 'somebody made the call. somebody inside the house.', 'somebody with a badge...']","[[294.0, 190.0, 378.0, 244.0]]","[[29.0, 26.0, 203.0, 71.0], [80.0, 76.0, 243.0, 126.0], [143.0, 160.0, 276.0, 206.0]]","[[395.0, 32.0, 422.0, 61.0]]",WHY_QUESTION,0.0,0.0,"{""surprise"": 0.8695, ""neutral"": 0.0916, ""anger"": 0.0172, ""fear"": 0.0078, ""sadness"": 0.0062, ""disgust"": 0.0039, ""joy"": 0.0038}"
bp_2_281_3,"black jack took risks, kasper... ... your father.",[],"[[43.0, 4.0, 161.0, 107.0], [274.0, 25.0, 386.0, 88.0], [679.0, 21.0, 826.0, 82.0], [722.0, 86.0, 813.0, 140.0]]",[],"[[205.0, 61.0, 234.0, 101.0], [209.0, 65.0, 235.0, 101.0], [582.0, 46.0, 598.0, 74.0], [493.0, 33.0, 516.0, 59.0]]",,-0.16666666666666666,0.43333333333333335,"{""neutral"": 0.8565, ""anger"": 0.0368, ""surprise"": 0.0309, ""fear"": 0.0276, ""joy"": 0.0202, ""sadness"": 0.0195, ""disgust"": 0.0086}"
bp_2_281_3,look where it got him.,[],"[[43.0, 4.0, 161.0, 107.0], [274.0, 25.0, 386.0, 88.0], [679.0, 21.0, 826.0, 82.0], [722.0, 86.0, 813.0, 140.0]]",[],"[[205.0, 61.0, 234.0, 101.0], [209.0, 65.0, 235.0, 101.0], [582.0, 46.0, 598.0, 74.0], [493.0, 33.0, 516.0, 59.0]]",ORDER,0.0,0.0,"{""neutral"": 0.6824, ""surprise"": 0.1666, ""anger"": 0.0807, ""disgust"": 0.0288, ""sadness"": 0.0191, ""joy"": 0.0122, ""fear"": 0.0102}"
bp_2_281_3,kevin -- i distinctly asked for penne --,[],"[[43.0, 4.0, 161.0, 107.0], [274.0, 25.0, 386.0, 88.0], [679.0, 21.0, 826.0, 82.0], [722.0, 86.0, 813.0, 140.0]]",[],"[[205.0, 61.0, 234.0, 101.0], [209.0, 65.0, 235.0, 101.0], [582.0, 46.0, 598.0, 74.0], [493.0, 33.0, 516.0, 59.0]]",INFORM,0.3,0.3,"{""neutral"": 0.8037, ""surprise"": 0.1435, ""fear"": 0.0175, ""sadness"": 0.0129, ""disgust"": 0.0112, ""anger"": 0.0056, ""joy"": 0.0055}"
bp_2_281_3,"fine, ma, i'll go get it.",[],"[[43.0, 4.0, 161.0, 107.0], [274.0, 25.0, 386.0, 88.0], [679.0, 21.0, 826.0, 82.0], [722.0, 86.0, 813.0, 140.0]]",[],"[[205.0, 61.0, 234.0, 101.0], [209.0, 65.0, 235.0, 101.0], [582.0, 46.0, 598.0, 74.0], [493.0, 33.0, 516.0, 59.0]]",COMMIT,0.4166666666666667,0.5,"{""neutral"": 0.5981, ""anger"": 0.2215, ""disgust"": 0.0757, ""joy"": 0.0573, ""sadness"": 0.0236, ""fear"": 0.0206, ""surprise"": 0.0033}"
bp_2_282_3,"santa claus, stranger. what of it?",[],"[[314.0, 5.0, 446.0, 59.0], [329.0, 62.0, 461.0, 132.0], [717.0, 2.0, 846.0, 82.0]]",[],"[[3.0, 6.0, 311.0, 241.0], [468.0, 3.0, 680.0, 242.0], [469.0, 4.0, 678.0, 239.0]]",,0.0,0.0,"{""surprise"": 0.8797, ""neutral"": 0.0957, ""fear"": 0.0081, ""disgust"": 0.0052, ""joy"": 0.0051, ""anger"": 0.0043, ""sadness"": 0.002}"
bp_2_282_3,"i know your name, officer kevin ""kasper"" cole",[],"[[314.0, 5.0, 446.0, 59.0], [329.0, 62.0, 461.0, 132.0], [717.0, 2.0, 846.0, 82.0]]",[],"[[3.0, 6.0, 311.0, 241.0], [468.0, 3.0, 680.0, 242.0], [469.0, 4.0, 678.0, 239.0]]",INFORM,0.0,0.0,"{""neutral"": 0.5838, ""surprise"": 0.2265, ""joy"": 0.1385, ""sadness"": 0.0413, ""anger"": 0.0061, ""fear"": 0.0028, ""disgust"": 0.0011}"
bp_2_282_3,-- what i want to know is who you are --,[],"[[314.0, 5.0, 446.0, 59.0], [329.0, 62.0, 461.0, 132.0], [717.0, 2.0, 846.0, 82.0]]",[],"[[3.0, 6.0, 311.0, 241.0], [468.0, 3.0, 680.0, 242.0], [469.0, 4.0, 678.0, 239.0]]",INFORM,0.0,0.0,"{""neutral"": 0.6931, ""surprise"": 0.1175, ""anger"": 0.0587, ""sadness"": 0.0519, ""joy"": 0.0415, ""disgust"": 0.0198, ""fear"": 0.0175}"
bp_2_282_4,--and what maked you think yourself worthy of the habit of a king.,[],"[[223.0, 5.0, 376.0, 71.0], [183.0, 83.0, 291.0, 137.0], [288.0, 108.0, 400.0, 180.0], [377.0, 165.0, 463.0, 218.0]]",[],"[[520.0, 5.0, 911.0, 229.0], [-1.0, -1.0, -1.0, -1.0], [522.0, 6.0, 909.0, 228.0], [521.0, 6.0, 908.0, 226.0]]",INFORM,0.3333333333333333,1.0,"{""neutral"": 0.3708, ""disgust"": 0.2387, ""anger"": 0.1926, ""fear"": 0.0794, ""surprise"": 0.0728, ""sadness"": 0.0342, ""joy"": 0.0116}"
bp_2_282_4,got a lot of habits.maybe be more specific...,[],"[[223.0, 5.0, 376.0, 71.0], [183.0, 83.0, 291.0, 137.0], [288.0, 108.0, 400.0, 180.0], [377.0, 165.0, 463.0, 218.0]]",[],"[[520.0, 5.0, 911.0, 229.0], [-1.0, -1.0, -1.0, -1.0], [522.0, 6.0, 909.0, 228.0], [521.0, 6.0, 908.0, 226.0]]",,0.25,0.3125,"{""neutral"": 0.8825, ""surprise"": 0.0658, ""sadness"": 0.0329, ""anger"": 0.0062, ""joy"": 0.0062, ""disgust"": 0.0044, ""fear"": 0.0019}"
bp_2_282_4,habit officer.as in raiment--clothing--,[],"[[223.0, 5.0, 376.0, 71.0], [183.0, 83.0, 291.0, 137.0], [288.0, 108.0, 400.0, 180.0], [377.0, 165.0, 463.0, 218.0]]",[],"[[520.0, 5.0, 911.0, 229.0], [-1.0, -1.0, -1.0, -1.0], [522.0, 6.0, 909.0, 228.0], [521.0, 6.0, 908.0, 226.0]]",,0.0,0.0,"{""neutral"": 0.8226, ""disgust"": 0.0697, ""anger"": 0.0554, ""sadness"": 0.0259, ""surprise"": 0.0126, ""joy"": 0.0077, ""fear"": 0.006}"
bp_2_282_4,a certain panther fetish?,[],"[[223.0, 5.0, 376.0, 71.0], [183.0, 83.0, 291.0, 137.0], [288.0, 108.0, 400.0, 180.0], [377.0, 165.0, 463.0, 218.0]]",[],"[[520.0, 5.0, 911.0, 229.0], [-1.0, -1.0, -1.0, -1.0], [522.0, 6.0, 909.0, 228.0], [521.0, 6.0, 908.0, 226.0]]",YES-NO_QUESTION,0.21428571428571427,0.5714285714285714,"{""neutral"": 0.688, ""surprise"": 0.271, ""disgust"": 0.0201, ""anger"": 0.0067, ""sadness"": 0.0064, ""fear"": 0.0053, ""joy"": 0.0025}"
bp_2_283_2,bull.i was careful--,['all right... who is this guy? feds? internal affairs?'],"[[540.0, 4.0, 637.0, 65.0], [588.0, 64.0, 724.0, 134.0]]","[[24.0, 17.0, 178.0, 75.0]]","[[270.0, 5.0, 452.0, 187.0], [-1.0, -1.0, -1.0, -1.0]]",,-0.1,1.0,"{""neutral"": 0.8138, ""fear"": 0.0841, ""sadness"": 0.035, ""surprise"": 0.0243, ""anger"": 0.0183, ""joy"": 0.0169, ""disgust"": 0.0076}"
bp_2_283_2,"you underestimate my powers, officer--",['all right... who is this guy? feds? internal affairs?'],"[[540.0, 4.0, 637.0, 65.0], [588.0, 64.0, 724.0, 134.0]]","[[24.0, 17.0, 178.0, 75.0]]","[[270.0, 5.0, 452.0, 187.0], [-1.0, -1.0, -1.0, -1.0]]",INFORM,0.0,0.0,"{""anger"": 0.4743, ""neutral"": 0.2044, ""disgust"": 0.1687, ""fear"": 0.0775, ""surprise"": 0.0402, ""sadness"": 0.031, ""joy"": 0.0039}"
bp_2_284_0,hear there was some drama with dre and them.,[],"[[135.0, 19.0, 248.0, 104.0], [178.0, 106.0, 302.0, 163.0], [362.0, 125.0, 429.0, 181.0]]",[],"[[156.0, 178.0, 177.0, 213.0], [154.0, 179.0, 179.0, 215.0], [319.0, 174.0, 347.0, 206.0]]",INFORM,0.0,0.0,"{""neutral"": 0.4753, ""sadness"": 0.1735, ""disgust"": 0.1368, ""surprise"": 0.1032, ""joy"": 0.0542, ""fear"": 0.0352, ""anger"": 0.0217}"
bp_2_284_0,some dude dressed like a kitty.,[],"[[135.0, 19.0, 248.0, 104.0], [178.0, 106.0, 302.0, 163.0], [362.0, 125.0, 429.0, 181.0]]",[],"[[156.0, 178.0, 177.0, 213.0], [154.0, 179.0, 179.0, 215.0], [319.0, 174.0, 347.0, 206.0]]",INFORM,0.0,0.0,"{""disgust"": 0.9762, ""neutral"": 0.0074, ""anger"": 0.0051, ""joy"": 0.0032, ""sadness"": 0.003, ""fear"": 0.0027, ""surprise"": 0.0025}"
bp_2_284_0,Tork--,[],"[[135.0, 19.0, 248.0, 104.0], [178.0, 106.0, 302.0, 163.0], [362.0, 125.0, 429.0, 181.0]]",[],"[[156.0, 178.0, 177.0, 213.0], [154.0, 179.0, 179.0, 215.0], [319.0, 174.0, 347.0, 206.0]]",INFORM,0.0,0.0,"{""disgust"": 0.5141, ""neutral"": 0.2404, ""anger"": 0.1718, ""fear"": 0.0264, ""sadness"": 0.0248, ""surprise"": 0.0183, ""joy"": 0.0043}"
bp_2_285_2,"gimme the suit, kasper-- trust me-- you don't want none of this.",[],"[[90.0, 98.0, 232.0, 178.0], [169.0, 8.0, 247.0, 48.0], [171.0, 48.0, 247.0, 96.0], [174.0, 183.0, 258.0, 253.0]]",[],"[[547.0, 49.0, 654.0, 195.0], [548.0, 49.0, 655.0, 194.0], [366.0, 88.0, 438.0, 208.0], [366.0, 88.0, 439.0, 208.0]]",,0.0,0.0,"{""anger"": 0.5633, ""neutral"": 0.1706, ""fear"": 0.1096, ""sadness"": 0.0617, ""disgust"": 0.047, ""surprise"": 0.0291, ""joy"": 0.0188}"
