dialog,narration,img_id,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes
"[""i'm serious, hunter."", ""i know. it's why he chose you.""]",[],bp_2_300_2,"[[235.0, 11.0, 324.0, 69.0], [218.0, 89.0, 322.0, 170.0]]",[],"[[337.0, 100.0, 445.0, 191.0], [101.0, 56.0, 157.0, 126.0]]"
"[""yeah."", ""yeah, you mothers."", ""let's go.""]",[],bp_2_301_0,"[[274.0, 28.0, 316.0, 48.0], [281.0, 58.0, 360.0, 93.0], [597.0, 391.0, 669.0, 412.0]]",[],"[[431.0, 43.0, 501.0, 115.0], [430.0, 42.0, 501.0, 113.0], [682.0, 152.0, 904.0, 416.0]]"
"[""the closet --!""]","[""all i've got is a bulletproof costume i stole from my sergeant's apartment...""]",bp_2_301_4,"[[100.0, 15.0, 194.0, 64.0]]","[[187.0, 347.0, 406.0, 406.0]]","[[23.0, 94.0, 95.0, 174.0]]"
"[""--he keeps it in a kitchen drawer with hes keys."", ""this man who is causing you so much grief--"", ""--shall i kill him for you, officer cole--?""]",[],bp_2_305_0,"[[264.0, 5.0, 417.0, 51.0], [393.0, 46.0, 494.0, 110.0], [410.0, 117.0, 498.0, 181.0]]",[],"[[304.0, 160.0, 357.0, 231.0], [304.0, 160.0, 355.0, 230.0], [303.0, 162.0, 355.0, 230.0]]"
"[""--that's his dog, margie--"", ""-spell it backwards for his home security code.""]",[],bp_2_306_1,"[[77.0, 31.0, 171.0, 89.0], [121.0, 81.0, 274.0, 160.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""-- none can stand against him."", ""yeah, and none of this is legal, hunter-- it'll never stand up in court."", ""matters of law are ephemeral. justice is universal."", ""and murder--?""]",[],bp_2_307_2,"[[361.0, 2.0, 450.0, 69.0], [311.0, 64.0, 417.0, 176.0], [338.0, 181.0, 452.0, 261.0], [337.0, 262.0, 435.0, 301.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [4.0, 4.0, 312.0, 356.0], [-1.0, -1.0, -1.0, -1.0], [6.0, 6.0, 313.0, 356.0]]"
"[""then come to terms with who the black pather is."", ""the panther studies his prey. and waits.such that, when the panther strikes --""]",[],bp_2_307_3,"[[2.0, 11.0, 132.0, 92.0], [305.0, 11.0, 432.0, 154.0]]",[],"[[120.0, 10.0, 306.0, 265.0], [120.0, 11.0, 307.0, 262.0]]"
"[""--which only leaves about a hundred other details to this mess i gotta clean up. understood. i'll send the envelope through sandy. our friends appreciate your help on this. okay. g'nite, your honor.""]",[],bp_2_311_5,"[[3.0, 2.0, 205.0, 217.0]]",[],"[[91.0, 220.0, 128.0, 269.0]]"
"[""did he? or did his lieutenant try to work him a little-- setting him up to run some nonsense errand?"", ""kasper's been in narcotics long enough to recognize a hype when he sees one.""]",[],bp_2_312_3,"[[4.0, 4.0, 298.0, 60.0], [13.0, 57.0, 221.0, 139.0]]",[],"[[60.0, 143.0, 288.0, 367.0], [61.0, 143.0, 288.0, 367.0]]"
"[""kasper--?!"", ""do they want us?"", ""i dunno, grace... let me see what's goin'--""]",[],bp_2_314_0,"[[129.0, 27.0, 228.0, 49.0], [209.0, 46.0, 288.0, 91.0], [701.0, 28.0, 813.0, 90.0]]",[],"[[355.0, 94.0, 388.0, 143.0], [355.0, 94.0, 388.0, 142.0], [520.0, 32.0, 568.0, 84.0]]"
"[""actually, it is. my guess though, is that you're not after us so much as you're afther him-- sal anthony.""]",[],bp_2_317_0,"[[68.0, 279.0, 215.0, 463.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
"[""sal seems to think you've got some kinda case about alluva-sudden."", ""wants us to do this and that... then he shakes us down for 85 large when his boy skip asked for less than half that."", ""now i come in and find a panther at my desk.""]",[],bp_2_317_2,"[[4.0, 3.0, 108.0, 122.0], [188.0, 3.0, 394.0, 91.0], [402.0, 18.0, 528.0, 108.0]]",[],"[[134.0, 30.0, 162.0, 67.0], [134.0, 31.0, 168.0, 70.0], [135.0, 28.0, 167.0, 67.0]]"
"[""thought you might like some coffe.""]","['internal affairs. the rat squad.', 'never seen him before. but he wears it.']",bp_2_318_2,"[[300.0, 59.0, 375.0, 121.0]]","[[253.0, 338.0, 374.0, 376.0], [303.0, 366.0, 429.0, 417.0]]","[[393.0, 84.0, 487.0, 221.0]]"
"[""so long as it is the right choice. not like lew. never like lew.""]",[],bp_2_321_2,"[[158.0, 20.0, 247.0, 177.0]]",[],"[[44.0, 209.0, 210.0, 410.0]]"
"[""i am a child, now. you prtect an old man-- tell him lies and half-truths."", ""Pop--"", ""street cop for 20 years, boy.""]",[],bp_2_321_3,"[[26.0, 3.0, 257.0, 69.0], [33.0, 342.0, 96.0, 379.0], [76.0, 380.0, 168.0, 450.0]]",[],"[[8.0, 50.0, 195.0, 273.0], [-1.0, -1.0, -1.0, -1.0], [9.0, 49.0, 197.0, 270.0]]"
"[""gasp!"", ""mother! look at what is happening in dakenia!""]",[],bp_2_325_3,"[[299.0, 50.0, 378.0, 81.0], [278.0, 92.0, 392.0, 156.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""dump 'em in the river."", ""don't get in with this guy, kasper."", ""and hello-- you are not the black panther."", ""too ugly and too broke.""]",[],bp_2_328_2,"[[11.0, 23.0, 89.0, 72.0], [98.0, 31.0, 219.0, 78.0], [82.0, 86.0, 206.0, 135.0], [112.0, 143.0, 213.0, 195.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""i get a loyal worker bee here in the states while i rebuild my province in wakanda.""]",[],bp_2_331_2,"[[290.0, 51.0, 451.0, 135.0]]",[],"[[24.0, 63.0, 234.0, 240.0]]"
"[""kasper...seriously...... think you could stop hurling anytime soon...?"", ""who sent you?"", ""a friend.someone who knows you two are in way over your heads.""]",[],bp_2_333_0,"[[19.0, 5.0, 157.0, 110.0], [19.0, 114.0, 74.0, 168.0], [186.0, 517.0, 336.0, 628.0]]",[],"[[147.0, 95.0, 232.0, 208.0], [61.0, 214.0, 169.0, 361.0], [266.0, 178.0, 367.0, 330.0]]"
"[""so what better way to skip the kid out of town than to flush down the supply route between here and chi-town."", ""using panther's wakandan central net to hack into dea files, we got a list of safe houseslook for one that most recently had the utilities turned on.""]",[],bp_2_333_1,"[[6.0, 4.0, 157.0, 116.0], [13.0, 369.0, 225.0, 549.0]]",[],"[[24.0, 154.0, 218.0, 330.0], [24.0, 154.0, 218.0, 330.0]]"
"[""66 bridges originated in chicago, growing out of a gandowned record company."", ""new york supplies their friends in chicago--""]",[],bp_2_333_2,"[[26.0, 333.0, 220.0, 415.0], [122.0, 417.0, 239.0, 488.0]]",[],"[[19.0, 26.0, 216.0, 303.0], [20.0, 26.0, 213.0, 301.0]]"
"[""gosh, julie!grownups sure do get tired out pretty easily, don't they?""]",['the end'],3002_33_8,"[[58.0, 29.0, 552.0, 156.0]]","[[585.0, 451.0, 666.0, 520.0]]","[[92.0, 170.0, 210.0, 288.0]]"
"[""and then ...""]",[],3020_18_1,"[[26.0, 2.0, 245.0, 50.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
"[""cause the sun's awful strong today! but now that ya're down there, there ' s no chance of ya gettin' sunburned!""]",[],3020_29_4,"[[6.0, 0.0, 304.0, 125.0]]",[],"[[129.0, 142.0, 249.0, 258.0]]"
"[""it's a good thing i smuggled this trowel in with me! it sure chips away this cement!""]",[],3033_12_2,"[[4.0, 0.0, 226.0, 129.0]]",[],"[[216.0, 4.0, 412.0, 175.0]]"
"[""I love her! and before many days, she'll love me too...""]","[""even though the professor introduced me as though i were a piece of furniture, even though i didn't eat with them no one could keep the strong feeling from entering my heart""]",3036_13_0,"[[9.0, 106.0, 315.0, 255.0]]","[[14.0, 2.0, 666.0, 113.0]]","[[393.0, 144.0, 621.0, 377.0]]"
"[""gee this is good ice cream!"", ""yeah but it's so drinky don' even feel like i've had any!""]",[],3037_25_1,"[[158.0, 6.0, 514.0, 140.0], [482.0, 0.0, 921.0, 165.0]]",[],"[[215.0, 182.0, 486.0, 438.0], [643.0, 163.0, 838.0, 368.0]]"
"[""you don't know what it has meant to me to have your help - and what it means to think i know a girl like you. i'd really been dreading moving here - but not anymore. i'm looking forward to it now."", ""you're going to be living here?oh, i'm so glad!""]",['one day larry asked me to have dinner with him'],3038_14_6,"[[7.0, 49.0, 392.0, 199.0], [372.0, 44.0, 541.0, 170.0]]","[[75.0, 16.0, 554.0, 52.0]]","[[48.0, 197.0, 146.0, 319.0], [370.0, 217.0, 474.0, 326.0]]"
"[""blithering dolts! this is not galahad!lash that varlet to death!"", ""what...but we thought...""]",[],3040_17_0,"[[369.0, 2.0, 635.0, 113.0], [213.0, 116.0, 465.0, 207.0]]",[],"[[505.0, 111.0, 556.0, 168.0], [168.0, 231.0, 233.0, 328.0]]"
"[""ah air!""]","['using spoons, the trio dug out to freedom!']",3043_64_3,"[[18.0, 50.0, 82.0, 113.0]]","[[0.0, 2.0, 271.0, 58.0]]","[[144.0, 92.0, 187.0, 131.0]]"
"[""resist not fools! 'tis omnipotent <BACKCHANNEL scary dee!>"", ""wahoo!"", ""have merci-fulness ."", ""scary dee!""]",['a moment later...'],3045_20_3,"[[0.0, 96.0, 232.0, 181.0], [215.0, 158.0, 345.0, 218.0], [79.0, 573.0, 219.0, 661.0], [223.0, 645.0, 317.0, 718.0]]","[[217.0, 75.0, 356.0, 151.0]]","[[67.0, 305.0, 108.0, 349.0], [170.0, 268.0, 194.0, 293.0], [48.0, 424.0, 106.0, 483.0], [302.0, 539.0, 346.0, 601.0]]"
"[""they weren't expecting that from a battered crate!""]",['he out-maneuvers the nazis...'],3045_36_2,"[[225.0, 91.0, 390.0, 257.0]]","[[17.0, 9.0, 390.0, 41.0]]","[[162.0, 200.0, 195.0, 226.0]]"
"[""n, when i was in the ring, i used to be hic a holy terror an'..."", ""hey pop! c'mere a second!""]",[],3049_43_6,"[[50.0, 22.0, 303.0, 96.0], [310.0, 30.0, 444.0, 106.0]]",[],"[[181.0, 112.0, 210.0, 141.0], [360.0, 114.0, 440.0, 242.0]]"
"[""oops .... sorry mister ..""]",[],3050_30_1,"[[42.0, 22.0, 219.0, 95.0]]",[],"[[204.0, 72.0, 270.0, 154.0]]"
"[""let's try snoop mcgook he's the best detective in town, besides being the only one!""]",[],3060_27_2,"[[8.0, 0.0, 148.0, 118.0]]",[],"[[66.0, 138.0, 110.0, 212.0]]"
"[""haw haw! that pokeyoakey's a riot!"", ""tee hee! i like suzie the best!""]",[],3062_8_3,"[[81.0, 26.0, 252.0, 92.0], [191.0, 45.0, 294.0, 136.0]]",[],"[[84.0, 149.0, 136.0, 206.0], [233.0, 170.0, 289.0, 244.0]]"
"[""just the boys i'm looking for. if there is anything i hate it's to see little boys go hungry!""]",[],3063_58_8,"[[6.0, 21.0, 242.0, 127.0]]",[],"[[51.0, 139.0, 145.0, 251.0]]"
"[""and you too, little man!always glad to have children visit my laboratory! tch-tch! you resemble your father..."", ""hey elmo you better put on your glasses! that is the fire plug!""]",[],3079_4_2,"[[7.0, 42.0, 299.0, 202.0], [179.0, 112.0, 336.0, 262.0]]",[],"[[124.0, 404.0, 213.0, 498.0], [247.0, 269.0, 335.0, 355.0]]"
"[""say, old man! where is this valley of were-wolves that everyone fears so much?"", ""it is there beyond the forest. the evil creatures lurk in the trees ready to pounce upon anyone who travels in the shadows""]",[],307_19_6,"[[2.0, 1.0, 118.0, 86.0], [119.0, 3.0, 301.0, 77.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""i'm sorry you had to find out about it this way! we're going to arrest your brother!"", ""he's no good! he never was! all right! let him be punished! you'd better go to his house first! i'll wait here for your call!""]",[],3085_33_0,"[[1.0, 24.0, 123.0, 196.0], [85.0, 23.0, 271.0, 233.0]]",[],"[[2.0, 293.0, 98.0, 449.0], [143.0, 291.0, 244.0, 453.0]]"
"[""peter! what's the matter? you seem so nervous today!"", ""nothing's wrong!i just want to be alone with you\tfor a while!"", ""taxi!!""]","['Peter had ten days left and berore the next five days had passed i knew without a doubt he was the one for me, but i had no indication that peter felt the same way until ...""']",3093_35_0,"[[230.0, 11.0, 482.0, 133.0], [506.0, 12.0, 794.0, 141.0], [889.0, 0.0, 1033.0, 65.0]]","[[0.0, 22.0, 150.0, 520.0]]","[[444.0, 155.0, 590.0, 314.0], [786.0, 58.0, 870.0, 254.0], [797.0, 72.0, 931.0, 247.0]]"
"[""this calls for a celebration. let's all go out to dinner in honor of miss meriwether. i won't take no for an answer.""]",[],3093_70_1,"[[48.0, 0.0, 524.0, 152.0]]",[],"[[77.0, 159.0, 154.0, 266.0]]"
"[""ugh!""]",['bang bang'],3103_26_3,"[[376.0, 14.0, 542.0, 139.0]]","[[106.0, 129.0, 294.0, 268.0]]","[[478.0, 287.0, 543.0, 346.0]]"
"[""aaaieee! ohhh that face!""]",[],3110_4_5,"[[2.0, 28.0, 155.0, 136.0]]",[],"[[7.0, 66.0, 286.0, 440.0]]"
"[""ohh falling!a pit on the trail that was nev here before! knew i shou have been more careful! too late now...""]",['in her answer kolah does what tamk has hoped for grows momentarily careless ...'],3127_13_5,"[[99.0, 50.0, 351.0, 158.0]]","[[1.0, 0.0, 351.0, 59.0]]","[[206.0, 180.0, 267.0, 226.0]]"
"[""i finally beat ya, ya stupid dutchman! now you got to lemme go! ya promised!"", ""sure, joe! i promised, ya!""]",[],3128_8_2,"[[13.0, 5.0, 276.0, 122.0], [294.0, 4.0, 496.0, 74.0]]",[],"[[116.0, 155.0, 229.0, 262.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""c-corpses! this is where rodger works! ohh-i'm afraid!""]",[],3133_20_3,"[[19.0, 50.0, 481.0, 194.0]]",[],"[[359.0, 451.0, 389.0, 488.0]]"
"[""tsk-tsk!harry monro was such a clever criminal! he kept his own identity carefully hidden!and he went to such pains to eliminate wagging tongues...""]",[],3141_36_2,"[[49.0, 4.0, 868.0, 199.0]]",[],"[[404.0, 256.0, 547.0, 371.0]]"
"[""work ... is!""]",[],3153_31_4,"[[0.0, 0.0, 77.0, 56.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
"[""when casey goes sailin' home again hooray hooray!we'll give 'im a hearty send-off then...hooray, hooray!""]","['two hours later, ""caseys grenadiers"" came marching home!']",3155_15_5,"[[18.0, 53.0, 364.0, 147.0]]","[[0.0, 1.0, 388.0, 53.0]]","[[227.0, 281.0, 243.0, 294.0]]"
"[""wha ...?the corpses that ecount used in the old dummies have vanished! how could they?where did they go?""]","['soon, back at the studio in the mausoleum...']",3162_14_6,"[[0.0, 36.0, 262.0, 144.0]]","[[0.0, 0.0, 249.0, 42.0]]","[[41.0, 152.0, 231.0, 372.0]]"
"[""a shadow! ...a horrible thing that looked like satan reaching for me--and then the sound of dreadful laughter coming from somewhere!"", ""i heard the laughter too... it was fiendish!""]",[],3169_11_5,"[[0.0, 0.0, 288.0, 107.0], [121.0, 95.0, 291.0, 187.0]]",[],"[[98.0, 259.0, 124.0, 285.0], [152.0, 203.0, 174.0, 225.0]]"
"[""poor beggar, am i? for this ricco must pay with his life!""]",[],3178_27_3,"[[6.0, 9.0, 292.0, 85.0]]",[],"[[15.0, 175.0, 275.0, 431.0]]"
"[""put that gun down mister ... it's no good now, anyway!""]",[],3183_4_2,"[[4.0, 22.0, 289.0, 114.0]]",[],"[[268.0, 104.0, 337.0, 154.0]]"
"[""what is it, miss tilbury? you look worried!"", ""it's from my cousin roland ... he's in desperate trouble and wants me to meet him at the roxy inn!""]",[],3184_2_2,"[[0.0, 9.0, 217.0, 129.0], [206.0, 14.0, 510.0, 157.0]]",[],"[[41.0, 167.0, 177.0, 309.0], [252.0, 219.0, 343.0, 315.0]]"
"[""here!"", ""i don't get the set-up, but thanks!""]",['dr. mortal pours his mysterious chemical..'],3185_36_6,"[[70.0, 85.0, 245.0, 162.0], [287.0, 101.0, 640.0, 235.0]]","[[23.0, 33.0, 747.0, 111.0]]","[[163.0, 172.0, 244.0, 250.0], [519.0, 234.0, 618.0, 341.0]]"
"[""you're gonna be okay now, thanks to this blood plasma!""]",[],318_30_4,"[[185.0, 16.0, 414.0, 109.0]]",[],"[[180.0, 93.0, 320.0, 265.0]]"
"[""why do i let her bully me like that? why don't i stand up to her like a man!""]",[],3191_4_2,"[[14.0, 13.0, 430.0, 76.0]]",[],"[[242.0, 194.0, 325.0, 298.0]]"
"[""ooowwww! hey, it's... it's bittin' me!help!""]",[],3198_16_2,"[[91.0, 15.0, 388.0, 78.0]]",[],"[[162.0, 115.0, 343.0, 380.0]]"
"[""shore is a convenience workin' with sam bass! everybody's so scared of him, they just throw away their guns when they see him comin! ho-ho!""]",[],3210_14_2,"[[3.0, 1.0, 369.0, 127.0]]",[],"[[291.0, 149.0, 391.0, 255.0]]"
"[""all right, you asked for this.""]",[],3229_43_2,"[[146.0, 40.0, 426.0, 120.0]]",[],"[[216.0, 198.0, 311.0, 268.0]]"
"[""huh!""]",[],3233_18_1,"[[12.0, 16.0, 154.0, 94.0]]",[],"[[91.0, 106.0, 177.0, 212.0]]"
"[""surprised, boy? they all are!this is my human deepfreeze! even after the paralysis wears away, the bitter cold keeps the bodies fresh--- for food!"", ""food?yipes!""]","['a slithering tentacle now seizes billy, and a shuddery voice pours into his ears']",3236_6_0,"[[4.0, 70.0, 316.0, 203.0], [163.0, 304.0, 277.0, 373.0]]","[[0.0, 0.0, 274.0, 72.0]]","[[-1.0, -1.0, -1.0, -1.0], [71.0, 290.0, 102.0, 316.0]]"
"[""nice going! now i have the gun hand.your gun!""]",['losing her balance. hilde lands neatly in the aisle...'],3267_54_1,"[[50.0, 78.0, 238.0, 185.0]]","[[41.0, 8.0, 386.0, 72.0]]","[[251.0, 144.0, 330.0, 247.0]]"
"[""whew! it worked! i'm not dead yet!! i must've been so sore at kane, i swiped her shoe instead of her head!""]",[],327_6_3,"[[0.0, 1.0, 788.0, 161.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
"[""i'm fed up bein' swindled in this burg! i'm clear-in' outta here...with the dough you stole from me just now!"", ""lets clean up this crum my joint!"", ""you ain't goin' no place pard... oof!""]",[],3289_3_6,"[[25.0, 10.0, 375.0, 131.0], [12.0, 122.0, 244.0, 228.0], [197.0, 124.0, 409.0, 224.0]]",[],"[[146.0, 296.0, 185.0, 350.0], [43.0, 239.0, 88.0, 288.0], [317.0, 327.0, 377.0, 385.0]]"
"[""mr. cutler certainly was suspicious! that letter phineas pound stole from us con-tained a complete accusation of pound!"", ""well that's that! now, lenore--may i call you lenore? couldn't we sort of get--you know--friendly?"", ""i don't mind..if my husband doesn't! im being married next month.. to a captain in the air corps!""]","['later...', 'do your share! buy war bonds and stamps!']",3293_28_6,"[[91.0, 9.0, 529.0, 102.0], [98.0, 78.0, 542.0, 175.0], [122.0, 171.0, 542.0, 266.0]]","[[7.0, 0.0, 155.0, 58.0], [345.0, 406.0, 542.0, 510.0]]","[[4.0, 272.0, 126.0, 424.0], [4.0, 271.0, 120.0, 422.0], [278.0, 272.0, 386.0, 389.0]]"
"[""perfect!""]",[],3296_15_4,"[[361.0, 1.0, 592.0, 55.0]]",[],"[[411.0, 237.0, 520.0, 354.0]]"
"[""he's dead! shot in the back!""]",['at the top wilton finds a body.'],32_48_4,"[[334.0, 101.0, 564.0, 268.0]]","[[32.0, 28.0, 635.0, 90.0]]","[[244.0, 218.0, 365.0, 316.0]]"
"[""you weel fire when i tell you!"", ""si!""]",[],3306_61_7,"[[20.0, 29.0, 181.0, 118.0], [190.0, 24.0, 272.0, 76.0]]",[],"[[77.0, 118.0, 133.0, 167.0], [198.0, 103.0, 250.0, 139.0]]"
"[""things are sure hot!""]",[],3308_43_7,"[[67.0, 24.0, 231.0, 58.0]]",[],"[[60.0, 44.0, 91.0, 69.0]]"
"[""we'll be handsomely rewarded for this capture."", ""there's the castle now.""]",['k-5i is whisked to a swiss hideaway of the gang in a speeding car.'],3308_60_1,"[[53.0, 43.0, 223.0, 102.0], [229.0, 41.0, 318.0, 101.0]]","[[20.0, 8.0, 334.0, 47.0]]","[[95.0, 109.0, 135.0, 155.0], [229.0, 109.0, 280.0, 155.0]]"
"[""hey spark! look at that mob comin' for us!"", ""wow""]",[],3311_55_6,"[[36.0, 46.0, 385.0, 179.0], [450.0, 43.0, 704.0, 133.0]]",[],"[[497.0, 180.0, 542.0, 228.0], [607.0, 160.0, 652.0, 207.0]]"
"[""hurry, deacon that place will rock the whole state when she blows!""]",['meanwhile the spies are hastening from the plant.'],3312_62_3,"[[5.0, 98.0, 366.0, 288.0]]","[[2.0, 11.0, 571.0, 105.0]]","[[340.0, 205.0, 408.0, 263.0]]"
"[""ah... there you are... back to your owner you go!""]",['the bomb suddenly rises from behind tons of high explosives...'],3313_24_5,"[[403.0, 38.0, 767.0, 182.0]]","[[6.0, 43.0, 356.0, 159.0]]","[[109.0, 222.0, 171.0, 294.0]]"
"[""excellent, vassiloff! listen to american dogs scream as they die!""]",[],3319_23_4,"[[1.0, 18.0, 261.0, 93.0]]",[],"[[11.0, 104.0, 150.0, 354.0]]"
"[""can't you give up your dangerous work, geoffrey? i worry so much when you're away."", ""don't be silly. war profiteering is the easiest way of making money in these times.. and i'm sure the new confeder-ate government will never discover what i'm doing.""]","['the necklace littered like a thing of evil, almost a premonition of horror yet to come, as the two wound the torturous path that led them safety through the swamp.']",3321_15_0,"[[9.0, 74.0, 281.0, 157.0], [243.0, 52.0, 475.0, 207.0]]","[[9.0, 0.0, 466.0, 74.0]]","[[36.0, 151.0, 219.0, 316.0], [232.0, 206.0, 348.0, 329.0]]"
"[""no! no! help! help!""]","['with that idea in mind, jim waited until he was out of sight of ricky, and then...']",3321_20_2,"[[15.0, 110.0, 192.0, 254.0]]","[[0.0, 41.0, 318.0, 110.0]]","[[101.0, 245.0, 305.0, 482.0]]"
"[""no longer will i live in dread! curse your bones! ha! and you thought you would live forever!""]",[],3323_24_1,"[[10.0, 11.0, 275.0, 162.0]]",[],"[[61.0, 166.0, 125.0, 256.0]]"
"[""oh, dear! that \""arrumph\"" again! jives is lying!he has no gun! i must save him--but if he sees me, he's sure to recognize me as mary batson bromfield!""]",['mary must decide! what can she do?'],3328_14_3,"[[0.0, 13.0, 200.0, 139.0]]","[[0.0, 251.0, 169.0, 300.0]]","[[165.0, 61.0, 255.0, 294.0]]"
"[""i'm a hero! i've saved\tthe day! look, brian!"", ""what is it?... oh, yes, i remember now... a five dollar bill! hurray! let's eat!""]",[],3332_53_4,"[[48.0, 0.0, 173.0, 65.0], [175.0, 0.0, 331.0, 106.0]]",[],"[[61.0, 100.0, 146.0, 189.0], [223.0, 108.0, 323.0, 276.0]]"
"[""hey-y-y!""]",[],3334_20_2,"[[33.0, 0.0, 178.0, 46.0]]",[],"[[77.0, 77.0, 139.0, 134.0]]"
"[""jap planes arriving from our advance base! will surprise americans!""]",[],3340_21_2,"[[38.0, 1.0, 373.0, 192.0]]",[],"[[272.0, 366.0, 374.0, 467.0]]"
"[""sorry, fellas!"", ""i'll run this thru hos his insi""]",[],3345_31_3,"[[12.0, 17.0, 201.0, 95.0], [306.0, 460.0, 498.0, 549.0]]",[],"[[155.0, 136.0, 252.0, 221.0], [219.0, 392.0, 321.0, 462.0]]"
"[""boy, i'd sure hate to tangle with that sentry guy!"", ""so would i. wonder who he is in real life!""]",['later....'],3346_34_5,"[[0.0, 14.0, 134.0, 62.0], [126.0, 9.0, 204.0, 84.0]]","[[4.0, 7.0, 79.0, 19.0]]","[[101.0, 87.0, 127.0, 110.0], [139.0, 100.0, 167.0, 130.0]]"
"[""pig, here's a reward for your bravery!take him inside with the other!""]",[],3347_38_5,"[[31.0, 69.0, 571.0, 255.0]]",[],"[[122.0, 398.0, 321.0, 556.0]]"
"[""sure, it's a real treasure map and an old sailor gave it to me... with the treasure we can buy the chinese kids plenty of food."", ""i believe you have something there. but how are se we going get out out to sea, to this unchartered island?""]",[],3350_12_4,"[[4.0, 0.0, 262.0, 160.0], [231.0, 5.0, 418.0, 218.0]]",[],"[[133.0, 155.0, 159.0, 190.0], [178.0, 152.0, 211.0, 192.0]]"
"[""that's the master switch there-- and buster, here, thinks i'm too frightened to make a move!""]","['and meanwhile, in the celler...']",3356_6_2,"[[2.0, 26.0, 358.0, 114.0]]","[[0.0, 0.0, 410.0, 18.0]]","[[198.0, 124.0, 277.0, 231.0]]"
"[""danny was merely a projected illusion! and very useful, too!""]",[],3366_24_6,"[[38.0, 3.0, 409.0, 102.0]]",[],"[[252.0, 182.0, 373.0, 353.0]]"
"[""fool! to think you could thwart satan!""]","['made powerless by the contact of human flesh, zambini is jeered!!']",3369_62_4,"[[12.0, 39.0, 166.0, 184.0]]","[[17.0, 1.0, 415.0, 50.0]]","[[47.0, 181.0, 123.0, 263.0]]"
"[""hey call -- i cannot help myself-- i must go-""]",['dully steadily he plods along country raads in the driving rain ...'],336_31_7,"[[0.0, 92.0, 262.0, 152.0]]","[[0.0, 24.0, 278.0, 94.0]]","[[155.0, 229.0, 196.0, 269.0]]"
"[""it.. it's kalthar seize him!""]","['abdul, the arab recognizes the figure which hurtles through the flames.']",3371_30_2,"[[39.0, 204.0, 217.0, 266.0]]","[[26.0, 1.0, 437.0, 49.0]]","[[53.0, 86.0, 103.0, 131.0]]"
"["".. then they shot down the cop and beat it!""]",['red reagan is summoned from headquarters'],3377_31_0,"[[157.0, 32.0, 383.0, 111.0]]","[[81.0, 4.0, 445.0, 43.0]]","[[264.0, 132.0, 301.0, 169.0]]"
"[""great heavens..my daughter!"", ""what am i offered for this girl?who will start the bid at a hundred zinas!""]","['once inside, their eyes beheld a sight of utmost horror! it was an auction- but the ob-jects for sale were']",3383_63_6,"[[125.0, 66.0, 281.0, 113.0], [741.0, 82.0, 873.0, 234.0]]","[[298.0, 0.0, 611.0, 76.0]]","[[215.0, 163.0, 301.0, 270.0], [668.0, 73.0, 693.0, 98.0]]"
"[""heil hitler! what's the password?"", ""password? you idiotic son of an englishman! what do i need with a password?""]",['minutes later at the camp...'],3385_17_5,"[[33.0, 28.0, 199.0, 106.0], [295.0, 14.0, 527.0, 116.0]]","[[21.0, 3.0, 307.0, 46.0]]","[[163.0, 101.0, 200.0, 146.0], [560.0, 83.0, 611.0, 138.0]]"
"[""astonishing... such genious..."", ""look where ya goin' bookworm! ya wanna get moidered walk in around like that!""]",[],3387_15_6,"[[62.0, 4.0, 253.0, 66.0], [259.0, 0.0, 442.0, 98.0]]",[],"[[205.0, 55.0, 260.0, 98.0], [321.0, 264.0, 365.0, 301.0]]"
"[""it's my hunch, that oom was a crook, and he had some kind of racket with lemke! remember that an anonymous phone call you got, captain, you off about lemke?""]",[],3388_8_7,"[[30.0, 36.0, 372.0, 187.0]]",[],"[[147.0, 188.0, 353.0, 408.0]]"
"[""safe! i can t believe it!""]",['soon...'],343_33_1,"[[252.0, 33.0, 510.0, 108.0]]","[[3.0, 25.0, 167.0, 88.0]]","[[256.0, 256.0, 304.0, 311.0]]"
"[""this comanche- riding- trick sure comes in handy!"", ""yippee!""]",[],3440_7_3,"[[63.0, 0.0, 288.0, 98.0], [306.0, 0.0, 440.0, 86.0]]",[],"[[398.0, 241.0, 451.0, 292.0], [375.0, 174.0, 407.0, 215.0]]"
"[""good evening! once again it's gossip time in hollywood! at ciro's last night..""]","[""hollywood's radio city, rick horne, famed gossip reporter, rehearses his program..""]",3447_5_2,"[[10.0, 83.0, 523.0, 193.0]]","[[16.0, 4.0, 590.0, 96.0]]","[[142.0, 195.0, 247.0, 324.0]]"
